tricho_phage_NPSG.2	73892	74773	272	14
tricho_phage_NPSG.2	74816	75238	1127	42
tricho_phage_NPSG.2	75265	75399	0	0
tricho_phage_NPSG.2	75459	75902	0	0
tricho_phage_NPSG.2	76078	76407	0	0
tricho_phage_NPSG.2	76561	76884	0	0
tricho_phage_NPSG.2	76961	91440	4327	218
tricho_phage_NPSG.2	91544	91996	0	0
tricho_phage_NPSG.2	92174	92515	0	0
tricho_phage_NPSG.2	92712	93734	1944	102
tricho_phage_NPSG.2	93810	94904	783	78
tricho_phage_NPSG.2	95029	95529	76	4
tricho_phage_NPSG.2	95615	96883	114	6
tricho_phage_NPSG.2	97030	97863	42	2
tricho_phage_NPSG.2	98080	99108	0	0
tricho_phage_NPSG.2	99258	99416	0	0
tricho_phage_NPSG.2	99459	100589	191	10
tricho_phage_NPSG.2	100708	101829	228	12
tricho_phage_NPSG.2	101890	102825	34	2
tricho_phage_NPSG.2	102999	104748	3545	178
tricho_phage_NPSG.2	104852	105088	0	0
tricho_phage_NPSG.2	105198	106145	0	0
tricho_phage_NPSG.2	108013	108507	76	4
tricho_phage_NPSG.2	108634	109167	114	6
tricho_phage_NPSG.2	109341	111053	306	16
tricho_phage_NPSG.2	111958	112659	201	2
tricho_phage_NPSG.2	112864	113370	0	0
tricho_phage_NPSG.2	113467	113856	152	8
tricho_phage_NPSG.2	113931	114092	0	0
tricho_phage_NPSG.2	114183	115343	0	0
tricho_phage_NPSG.2	115659	116300	192	10
tricho_phage_NPSG.2	116363	116596	0	0
tricho_phage_NPSG.2	116821	117441	114	6
tricho_phage_NPSG.2	117477	117989	324	16
tricho_phage_NPSG.2	118073	118450	0	0
tricho_phage_NPSG.2	118900	119238	0	0
tricho_phage_NPSG.2	119269	119865	266	14
tricho_phage_NPSG.2	119942	120424	0	0
tricho_phage_NPSG.2	120616	121032	164	8
tricho_phage_NPSG.2	121086	123043	152	8
tricho_phage_NPSG.2	123036	125216	349	18
tricho_phage_NPSG.2	125330	125872	78	4
tricho_phage_NPSG.2	126134	126415	76	4
tricho_phage_NPSG.2	126595	127194	682	10
tricho_phage_NPSG.2	127191	127721	0	0
tricho_phage_NPSG.2	127811	128320	190	10
tricho_phage_NPSG.2	128537	129181	368	4
tricho_phage_NPSG.2	129469	129975	190	10
tricho_phage_NPSG.2	129977	130486	0	0
tricho_phage_NPSG.2	131333	133072	117	6
tricho_phage_NPSG.2	133145	133747	0	0
tricho_phage_NPSG.2	133747	134487	38	2
tricho_phage_NPSG.2	134511	134963	38	2
tricho_phage_NPSG.2	134978	136579	29429	1540
tricho_phage_NPSG.2	136572	137295	76	4
tricho_phage_NPSG.2	137369	138382	76	4
tricho_phage_NPSG.2	138407	139735	114	6
tricho_phage_NPSG.2	140193	140369	0	0
tricho_phage_NPSG.2	140381	140635	76	4
tricho_phage_NPSG.2	140772	141086	0	0
tricho_phage_NPSG.2	141196	142977	8062	424
tricho_phage_NPSG.2	143021	143200	36	4
tricho_phage_NPSG.2	143238	143654	0	0
tricho_phage_NPSG.2	143624	144727	76	4
tricho_phage_NPSG.2	144764	145663	38	2
tricho_phage_NPSG.2	145721	146518	0	0
tricho_phage_NPSG.2	146678	147319	40	2
tricho_phage_NPSG.2	147394	147684	0	0
tricho_phage_NPSG.2	148011	149198	8	4
