tricho_phage_NPSG.2	75265	75399	78817	1070
tricho_phage_NPSG.2	75459	75902	245554	2957
tricho_phage_NPSG.2	76078	76407	50663	544
tricho_phage_NPSG.2	76561	76884	10826	147
tricho_phage_NPSG.2	76961	91440	1037114	10674
tricho_phage_NPSG.2	91544	91996	37683	489
tricho_phage_NPSG.2	92174	92515	58598	690
tricho_phage_NPSG.2	92712	93734	119386	1328
tricho_phage_NPSG.2	93810	94904	158486	1737
tricho_phage_NPSG.2	95029	95529	77356	868
tricho_phage_NPSG.2	95615	96883	96921	1241
tricho_phage_NPSG.2	97030	97863	155431	1690
tricho_phage_NPSG.2	98080	99108	127257	1409
tricho_phage_NPSG.2	99258	99416	7298	166
tricho_phage_NPSG.2	99459	100589	112826	1166
tricho_phage_NPSG.2	100708	101829	59698	635
tricho_phage_NPSG.2	101890	102825	116496	1246
tricho_phage_NPSG.2	102999	104748	225869	2388
tricho_phage_NPSG.2	104852	105088	50631	706
tricho_phage_NPSG.2	105198	106145	106260	1270
tricho_phage_NPSG.2	108013	108507	120164	1423
tricho_phage_NPSG.2	108634	109167	93802	1062
tricho_phage_NPSG.2	109341	111053	169135	1824
tricho_phage_NPSG.2	111958	112659	95906	1204
tricho_phage_NPSG.2	112864	113370	69964	764
tricho_phage_NPSG.2	113467	113856	11952	185
tricho_phage_NPSG.2	113931	114092	2710	54
tricho_phage_NPSG.2	114183	115343	65568	702
tricho_phage_NPSG.2	115659	116300	21994	269
tricho_phage_NPSG.2	116363	116596	23027	315
tricho_phage_NPSG.2	116821	117441	58712	780
tricho_phage_NPSG.2	117477	117989	33268	454
tricho_phage_NPSG.2	118073	118450	30346	386
tricho_phage_NPSG.2	118900	119238	31643	406
tricho_phage_NPSG.2	119269	119865	87050	1008
tricho_phage_NPSG.2	119942	120424	48150	631
tricho_phage_NPSG.2	120616	121032	27584	387
tricho_phage_NPSG.2	121086	123043	294196	3097
tricho_phage_NPSG.2	123036	125216	233609	2591
tricho_phage_NPSG.2	125330	125872	104018	1185
tricho_phage_NPSG.2	126134	126415	15009	203
tricho_phage_NPSG.2	126595	127194	138767	1578
tricho_phage_NPSG.2	127191	127721	107191	1240
tricho_phage_NPSG.2	127811	128320	90817	1138
tricho_phage_NPSG.2	128537	129181	127800	1549
tricho_phage_NPSG.2	129469	129975	77061	881
tricho_phage_NPSG.2	129977	130486	49903	655
tricho_phage_NPSG.2	131333	133072	134482	1459
tricho_phage_NPSG.2	133145	133747	83732	1027
tricho_phage_NPSG.2	133747	134487	226690	2518
tricho_phage_NPSG.2	134511	134963	81952	1188
tricho_phage_NPSG.2	134978	136579	203840	2337
tricho_phage_NPSG.2	136572	137295	76463	871
tricho_phage_NPSG.2	137369	138382	136515	1498
tricho_phage_NPSG.2	138407	139735	175648	1929
tricho_phage_NPSG.2	140193	140369	10483	215
tricho_phage_NPSG.2	140381	140635	37371	486
tricho_phage_NPSG.2	140772	141086	49647	627
tricho_phage_NPSG.2	141196	142977	187500	2000
tricho_phage_NPSG.2	143021	143200	14371	226
tricho_phage_NPSG.2	143238	143654	18892	284
tricho_phage_NPSG.2	143624	144727	100083	1138
tricho_phage_NPSG.2	144764	145663	148486	1655
tricho_phage_NPSG.2	145721	146518	82478	906
tricho_phage_NPSG.2	146678	147319	122358	1332
tricho_phage_NPSG.2	147394	147684	39309	534
tricho_phage_NPSG.2	148011	149198	112106	1231
