#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	4897	1689	100	284.384	37.1	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	9145	3839	100	233.846	37	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	6245	1287	100	446.545	36.7	35.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	3923	1221	100	319.77	36.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	3746	1432	100	260.484	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000460	1	10581	17	1209	11.4261	0.160287	37.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	4211	1322	100	311.713	36.6	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	5017	1586	100	311.151	36.9	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	4399	1535	100	284.078	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	18912	6013	100	315.004	37	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	14606	4524	100	322.474	36.9	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	2901	1111	100	257.956	37.1	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	9591	3034	100	312.346	37	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	4218	1179	100	335.854	36.9	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	12505	3689	100	334.946	37.2	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	6945	2526	100	274.123	36.9	58
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	91	1219	89.7644	6.59573	37	60
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	1987	1218	100	159.149	36.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	111347	1478	86.231	5989.9	35.9	18.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	2979	1288	100	221.207	37.5	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	2627	1582	100	164.232	37.3	33.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	25222	7482	100	335.545	37.1	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	13936	4206	100	325.148	37	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	6062	2023	100	293.696	36.8	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015606	1	1074	100	1025	95.4376	9.03073	34.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	6780	1710	100	375.194	37.2	48.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	4269	1414	100	297.863	37.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	6681	2071	100	318.753	37.3	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	5089	1726	100	292.365	36.8	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	8167	2503	100	323.728	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	9649	2683	100	353.381	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	8130	2919	100	277.894	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	17409	6899	100	250.117	36.4	51
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	15015	4572	100	328.077	36.9	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	3042	1225	100	243.943	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	7321	2344	100	310.23	36.9	56
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	5554	1650	100	326.312	37.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	7380	2297	100	317.953	37.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	4169	1454	100	286.932	37	11.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	4767	1552	100	302.937	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	9331	3237	100	288.095	37.3	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	9762	2877	100	338.489	36.8	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	579	4013	99.8756	14.0789	35.7	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	4095	1286	100	309.552	37.4	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	7785	2202	100	348.947	36.8	38.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	13498	3528	100	374.706	36.7	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	3356	1175	100	279.894	36.3	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	6475	1947	100	328.72	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	18591	7039	100	263.077	36.8	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	4811	1323	100	352.165	37.2	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	3866	1599	100	238.771	37.3	49.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	16371	5859	100	278.19	36.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	5784	1896	100	295.751	37.1	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	6999	1938	100	350.794	36.9	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	4809	1404	100	339.597	36.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	5287	1524	100	339.467	36.3	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	20368	6023	100	337.161	37.3	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	11908	4097	100	290.612	37.3	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	6914	2160	100	315.201	36.9	56
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	7787	2409	100	321.383	36.7	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	1255	1253	100	92.1732	37.1	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	4855	1508	100	320.716	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	1728	1114	100	153.39	36.8	23.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	5409	1950	100	275.448	36.9	59
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	4765	1898	100	247.944	37.3	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	3664	1126	100	319.211	37.5	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	2390	1340	100	176.61	36.2	36.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	15362	5513	100	278.675	36.8	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	6580	2292	100	285.671	36.9	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	6702	2215	100	298.465	36.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	3228	1102	100	287.432	36.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	16252	5378	100	300.968	36.8	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	11657	3224	100	356.777	36.7	59
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	2937	1259	100	233.775	37.3	50.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	3575	3849	100	93.0496	37.1	20.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	2861	1243	100	229.417	37.1	36.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	9841	3164	100	308.198	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	9350	3254	100	287.233	36.9	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	10528	3221	100	325.144	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	4174	1586	100	263.086	37.3	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	5272	1734	100	298.893	37.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	2307	1500	100	151.2	37.3	14.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	5715	1851	100	301.666	37.2	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	5332	1676	100	316.05	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	6951	1840	100	375.043	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	3063	1038	100	289.579	36.7	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	4934	1523	100	315.139	36.9	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	4407	1445	100	300.536	37.1	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	779	1003	100	75.8604	37.1	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	7220	2630	100	273.298	37	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	6369	2335	100	269.632	36.7	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	4377	1333	100	322.067	36.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	6556	2117	100	309.441	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	3465	1271	100	265.166	37	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	4966	1333	100	370.44	37.1	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	17004	5467	100	308.209	36.9	58
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	6504	2178	100	294.123	37.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	207	2681	98.53	7.3903	33.8	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	1845	1872	100	98.6165	37.3	19.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	3628	1342	100	268.516	37.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	3770	1330	100	280.514	37.4	42.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	20557	5223	100	381.464	37.2	51
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	938	1255	99.7615	68.7719	37.4	25.7
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	3675	1109	100	318.851	36.7	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	4758	1350	100	344.387	37.2	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	14252	4584	100	308.054	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	1602	1079	100	145.344	37.2	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	9209	3063	100	299.055	37.3	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	18719	5549	100	336.077	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	22590	6964	100	323.389	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	4174	1516	100	267.602	36.9	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	19265	7540	99.2889	253.935	36.8	49.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011486	1	1315	2	175	13.308	0.153612	36.4	27
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	11466	3765	100	303.377	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	4923	1395	100	345.948	37.1	55.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	4935	1439	100	336.434	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	2939	1390	99.9281	184.94	37.1	3.87
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	15603	5747	100	267.583	37.1	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	5897	1989	100	294.711	37.2	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	1309	1007	100	124.819	37.7	46.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012729	1	1229	2	175	14.2392	0.164361	36	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	3530	2711	100	129.673	37.4	19
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	15116	4604	100	329.086	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	3744	1198	100	305.624	37.2	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	12818	3993	100	317.539	36.9	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	72	904	89.505	5.24356	36.5	46
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	7975	2972	100	268.021	37	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	3600	1060	100	334.862	37.2	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	17461	5393	100	323.563	36.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	397	1347	99.0441	29.05	36.5	14.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	10677	2997	100	355.064	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	3727	2384	99.9162	155.339	35.9	43.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	22838	7867	100	290.418	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	8093	1948	100	400.203	37.6	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	6931	2275	100	300.302	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	5327	1449	100	361.59	37	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	11343	3002	100	376.415	36.8	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	5000	1695	100	293.657	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	3846	1428	100	259.27	37.5	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	15730	4836	100	325.705	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	13863	5136	100	267.984	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	4860	1695	100	283.024	36.6	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009642	1	1483	6	301	20.2967	0.408631	38.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	3690	1004	100	338.777	37.2	52.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	379	2235	27.1633	4.46488	34.7	4.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	3344	1981	100	166.046	36.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	5576	1881	100	290.709	37.1	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	7908	2425	100	324.369	37.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	4366	1534	100	282.501	36.9	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	10852	3431	100	312.686	37.3	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	3630	1222	100	295.195	37.1	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	3607	1351	100	262.161	36.9	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	17122	1810	100	937.95	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	8343	2439	100	337.617	36.7	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	8071	2174	100	361.301	36.9	54
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	9523	3110	100	304.09	37.3	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	7790	2537	100	302.742	36.9	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	11788	3644	100	321.38	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	5507	1542	100	339.687	37	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	10020	3363	100	296.692	37.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	8978	2981	100	294.599	36.7	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	11453	3297	100	345.381	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	2401	1045	100	219.77	36.1	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	4084	1302	100	311.038	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	1190	1163	100	100.039	37.7	53.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	11070	4183	100	259.997	37.2	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	16168	5015	100	322.041	37	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	11266	3340	100	334.613	37.3	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	10446	2868	100	358.61	37.1	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	23999	2453	100	814.479	36.9	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	9105	2894	100	315.232	37	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	4565	1504	100	298.01	36.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	13722	4139	100	329.306	37	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	9274	2848	100	324.44	37.1	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	8955	3404	100	262.369	37.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	3729	1080	100	343.608	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	29906	8580	100	343.526	37.1	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	14439	4535	100	314.944	36.8	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	4473	1467	100	301.167	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	405	1086	99.633	37.2835	37.5	27.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	19275	6138	100	313.26	36.9	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	7264	2149	100	328.903	37.3	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	4866	1463	100	324.509	37.5	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	4486	1737	100	257.1	36.8	59
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	6449	2175	100	287.889	37	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	3403	1173	100	288.779	37.4	57
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	5173	1615	100	317.097	37.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	19965	3939	100	497.357	37	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	4855	1717	100	282.013	36.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	17695	5661	100	311.984	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	8919	2854	100	311.329	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	8927	2993	100	293.984	37.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	4693	1393	100	332.904	37.2	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	7667	2723	100	281.547	37.3	45.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	3165	1095	100	286.252	37	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	7066	2225	100	311.603	36.7	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	12153	4097	100	296.286	37.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	7990	2647	100	299.572	36.6	50.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	11330	2860	100	389.455	36.7	54
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	10133	3436	100	294.406	37.1	52.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	2007	1447	100	131.805	37.2	42.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	12371	4384	100	281.795	37.1	59.5
