#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	2402	1389	100	141.104	37.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	3312	2606	100	126.804	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	4613	3743	100	122.603	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003462	1	2869	12	455	15.8592	0.422447	36	10
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	6175	4934	100	124.67	37.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	1659	1650	100	100.116	37.9	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	1669	1689	100	95.6329	37.5	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	4378	3839	100	112.785	37.5	59
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	2503	1287	100	173.955	37	36.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	1666	1221	100	136.26	36.6	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	1345	1432	100	91.8059	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000460	1	10581	8	563	5.32086	0.0730555	38	60
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	1478	1322	100	109.188	37.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	1932	1586	100	120.088	37.5	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	1698	1535	100	109.484	37.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	6386	6013	100	105.904	37.4	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	5954	4524	100	131.625	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	1165	1110	99.91	103.795	37.2	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	3293	3034	100	107.679	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	1534	1179	100	124.178	37.1	57
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	4625	3689	100	122.726	37.5	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	3001	2526	100	118.773	37.5	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	556	1218	100	44.9442	37.3	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	11812	1561	91.0735	640.075	36.2	19.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	105	1288	100	7.80202	38.4	51.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	722	1052	66.4981	45.1485	37.7	30.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	9165	7482	100	121.764	37.5	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	5346	4206	100	125.02	37.4	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	2697	2023	100	131.81	37.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	2490	1710	100	137.801	37.6	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	1558	1414	100	109.939	37.9	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	2408	2066	99.7586	113.391	37.8	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	1951	1726	100	112.295	37.3	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	3071	2503	100	121.408	37.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	3426	2683	100	126.081	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	551	2919	100	18.8359	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	7329	6899	100	105.468	36.8	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	5765	4572	100	126.248	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	1112	1164	95.0204	88.6449	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	2535	2344	100	107.408	37.5	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	2082	1650	100	123.139	37.9	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	2413	2297	100	102.845	37.8	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	2028	1453	99.9312	139.805	37.5	8.83
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	1948	1552	100	124.51	37.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	3857	3237	100	119.055	37.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	3525	2876	99.9652	122.044	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	1710	4018	100	41.9883	36.1	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	1100	1286	100	81.8904	37.8	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	2246	2157	97.9564	100.485	37.4	37.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	4675	3528	100	131.331	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	1372	1175	100	114.231	36.7	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	2486	1947	100	126.218	37.8	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	5532	6192	87.967	78.5613	37.3	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	1789	1323	100	130.716	37.6	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	1298	1599	100	80.2602	37.9	46.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	7263	5859	100	123.339	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	2310	1896	100	119.238	37.6	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	2806	1938	100	142.553	37.1	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	2071	1404	100	146.404	36.8	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	2066	1524	100	134.151	36.7	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	7090	6023	100	117.448	37.7	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	3443	4095	99.9512	83.8338	37.5	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	2453	2158	99.9074	111.619	37.2	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	3022	2409	100	124.92	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	249	432	34.4773	15.1556	38.2	40.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	1533	1508	100	101.403	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	493	1112	99.8205	43.9291	37.3	22.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	2055	1950	100	103.199	37.6	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	2138	1898	100	111.751	37.7	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	1127	1126	100	97.3899	37.9	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	292	1338	99.8507	21.6716	36.7	27.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	6453	5513	100	116.791	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	2215	2292	100	95.7688	37.3	53.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	2523	2215	100	113.183	37.1	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	1168	1102	100	102.679	37.1	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	6887	5378	100	128.083	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	4213	3223	99.969	129.161	37	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	1021	1259	100	81.5576	37.6	49.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	532	3841	99.7922	13.8701	37.4	21.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	839	1214	97.6669	67.4457	37.3	31.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	3835	3164	100	119.255	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	3830	3254	100	118.086	37.4	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	3620	3221	100	111.776	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	1056	1586	100	66.6923	37.7	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	1738	1734	100	98.2065	37.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	773	1462	97.4667	49.2687	37.6	11.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	2477	1851	100	129.218	37.5	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	1846	1676	100	108.554	37.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	2379	1840	100	128.23	37.8	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	1376	1038	100	130.791	37.2	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	1748	1523	100	112.393	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	1668	1437	99.4464	114.011	37.5	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	223	1003	100	21.0319	37.6	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	453	2630	100	17.0274	37.3	55.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	1933	2325	99.5717	77.9816	37.3	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	1682	1333	100	124.074	37.2	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	2614	2117	100	123.653	37.6	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	830	1271	100	62.8482	37.2	51.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	1541	1333	100	115.156	37.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	6941	5467	100	125.606	37.3	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	2474	2178	100	112.458	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	592	2680	98.4932	21.2084	34.4	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	616	1867	99.7329	32.8243	37.6	8.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	1474	1342	100	108.663	37.6	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	1231	1329	99.9248	90.5579	37.7	45
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	8152	5223	100	152.34	37.6	52.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	100	986	78.3784	7.16932	37.4	26.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	1442	1109	100	126.17	37	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	1683	1350	100	120.87	37.8	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	4996	4582	99.9564	108.08	37.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	93	1079	100	8.06209	37.3	52
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	3284	3062	99.9674	106.445	37.7	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	6844	5549	100	123.591	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	8257	6964	100	117.705	37.5	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	1868	1516	100	119.78	37.3	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	7460	7320	96.3919	98.3512	37.1	50.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	4097	3765	100	106.484	37.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	1752	1395	100	121.367	37.5	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	1614	1439	100	110.009	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	951	1373	98.706	57.9554	37.5	3.99
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	6426	5462	95.0409	109.152	37.4	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	2456	1989	100	123.094	37.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	836	1007	100	82.6961	37.8	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	1310	2702	99.668	47.5566	37.8	20.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	5580	4604	100	121.293	37.6	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	509	1198	100	40.1561	37.6	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	5026	3993	100	125.367	37.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	225	1010	100	19.7238	36.7	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	3451	2972	100	115.88	37.5	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	1210	1060	100	113.346	37.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	6461	5393	100	119.982	37.2	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	258	1308	96.1765	19.0515	37.1	1.59
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	3551	2997	100	118.055	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	2376	2386	100	98.8621	36.4	40.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	8926	7867	100	112.869	37.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	2874	1948	100	138.57	38	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	2526	2275	100	109.31	37.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	2282	1449	100	154.296	37.5	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	3817	3002	100	127.064	37.3	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	1896	1695	100	110.973	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	1400	1428	100	94.4643	37.8	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	5771	4836	100	119.413	37.8	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	6145	5124	99.7664	116.204	37.5	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	2073	1695	100	121.739	37.2	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009642	1	1483	2	163	10.9912	0.130142	38.1	60
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	1233	1004	100	113.726	37.7	53
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	2	195	2.36996	0.0236996	37.3	60
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	2291	1981	100	114.773	37.3	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	2184	1880	99.9468	113.149	37.5	55
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	2999	2425	100	122.485	37.6	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	1699	1534	100	109.748	37.4	56
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	3850	3431	100	110.89	37.6	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	1375	1222	100	111.757	37.5	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	1533	1351	100	107.441	37.4	52.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	3639	1807	99.8343	199.507	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	3264	2439	100	132.069	37.1	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	2846	2174	100	128.665	37.5	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	3311	3042	97.8135	106.624	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	3033	2537	100	117.862	37.3	58
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	4223	3644	100	115.112	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	1843	1542	100	115.833	37.3	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	3862	3363	100	113.911	37.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	3791	2981	100	123.892	37.2	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	4185	3297	100	125.381	37.5	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	822	1043	99.8086	73.3455	36.8	50.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	1251	1302	100	93.7358	37.7	53.1
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	198	1077	92.6053	15.9003	38.6	48.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	4499	4067	97.2269	105.437	37.6	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	5372	5005	99.8006	106.164	37.4	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	3896	3340	100	115.572	37.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	2861	2868	100	96.9404	37.6	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	9600	2453	100	325.933	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	3162	2894	100	109.256	37.5	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	1785	1504	100	117.037	37.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	5210	4139	100	125.236	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	3248	2848	100	113.033	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	392	3390	99.5887	11.4222	37.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	1602	1080	100	148.411	37.7	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	11562	8416	98.0886	132.892	37.5	53.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	5674	4535	100	124.404	37.1	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	1878	1467	100	127.022	37.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	332	1026	94.1284	30.4826	38.2	19.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	6951	6078	99.0225	113.748	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	2322	2149	100	105.649	37.6	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	1621	1463	100	106.591	37.9	56
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	1842	1736	99.9424	105.035	37.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	2078	2022	92.9655	91.9048	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	1191	1173	100	101.057	37.9	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	1760	1615	100	108.049	37.7	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	6497	3939	100	162.036	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	2035	1717	100	118.637	37	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	6916	5661	100	122.251	37.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	3464	2854	100	120.823	37.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	3439	2993	100	113.569	37.6	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	1589	1393	100	112.849	37.7	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	2701	2723	100	98.805	37.8	44.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	2443	1095	100	216.766	37.5	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	2820	2225	100	125.358	37.3	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	4476	4097	100	108.852	37.7	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	1932	2647	100	72.0317	37.2	47.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	4342	2860	100	148.271	37.3	52
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	3248	3300	96.0419	94.6866	37.5	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	389	1366	94.4022	24.8127	37.7	38.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	5028	4384	100	114.784	37.5	59.5
