#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	667	4012	99.8507	16.3041	35.9	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	553	1286	100	41.9627	37.4	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	1073	2202	100	48.0681	37	38.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	1913	3528	100	53.227	36.9	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	492	1175	100	41.143	36.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	833	1947	100	42.2183	37.7	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	2760	7039	100	39.078	37	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	578	1323	100	42.6893	37.5	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	537	1599	100	33.0575	37.6	49
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	2510	5859	100	42.6607	36.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	772	1896	100	39.5406	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	1038	1938	100	51.8127	37.2	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	624	1404	100	44.1638	36.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	656	1524	100	42.1404	36.5	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	2779	6023	100	46.0206	37.5	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	1575	4097	100	38.3254	37.3	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	1022	2160	100	46.5329	37.1	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	1066	2409	100	44.1428	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	221	1253	100	16.5595	37.3	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	592	1503	99.6684	39.118	37.7	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	254	1112	99.8205	22.7136	37.1	25.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	796	1950	100	40.5021	37.2	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	670	1898	100	34.8783	37.5	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	417	1126	100	36.3615	37.8	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	397	1338	99.8507	29.4604	36.6	37
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	2347	5513	100	42.5073	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	943	2292	100	40.7151	37.3	54
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	947	2215	100	42.4695	36.9	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	463	1102	100	41.5281	37	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	2292	5378	100	42.4736	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	1534	3224	100	47.2134	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	436	1257	99.8411	34.7427	37.8	47.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	420	3797	98.649	10.8727	37.2	21.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	381	1239	99.6782	30.7104	37.3	38.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	1465	3164	100	45.7977	37.6	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	1366	3254	100	41.9078	37.2	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	1328	3221	100	40.8988	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	586	1586	100	36.8834	37.6	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	703	1734	100	40.1978	37.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	308	1499	99.9333	20.3647	37.5	14.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	816	1851	100	43.2307	37.6	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	712	1676	100	42.2965	37.5	59
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	875	1840	100	47.0516	37.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	443	1038	100	41.789	37.2	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	619	1523	100	39.675	37.2	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	633	1445	100	43.3336	37.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	111	1003	100	11.0977	37.8	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	935	2615	99.4297	35.3141	37.2	58
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	1030	2335	100	43.776	36.9	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	554	1333	100	40.7292	36.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	961	2117	100	45.3911	37.3	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	487	1271	100	37.705	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	713	1333	100	53.3143	37.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	2504	5467	100	45.2713	37.1	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	868	2178	100	39.4858	37.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	341	2678	98.4197	12.0838	34.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	257	1842	98.3974	13.7126	37.6	17.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	524	1342	100	38.8301	37.9	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	551	1326	99.6992	41.1421	37.7	44.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	2869	5223	100	53.2874	37.4	51.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	99	1156	91.8919	7.39825	37.9	36.9
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	549	1109	100	47.9729	36.8	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	554	1350	100	40.1941	37.6	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	1848	4584	100	39.9841	37.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	276	1079	100	25.0538	37.4	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	1105	3063	100	36.1159	37.6	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	2514	5549	100	45.239	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	3057	6964	100	43.3232	37.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	569	1516	100	36.3701	37.3	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	2703	7539	99.2757	35.6846	37	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	1594	3765	100	42.2194	37.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	590	1395	100	41.7118	37.3	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	588	1439	100	39.9771	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	393	1390	99.9281	23.9669	37.3	4.27
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	2047	5747	100	35.0729	37.3	54.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	790	1989	100	39.5631	37.4	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	196	992	98.5104	18.6673	38.1	47.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	476	2711	100	17.4666	37.7	18.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	2039	4604	100	44.4631	37.5	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	439	1198	100	35.5367	37.3	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	1692	3993	100	42.0381	37.2	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	54	1005	99.505	4.35545	36.6	52.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	1202	2972	100	40.4549	37.2	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	380	1060	100	35.3	37.6	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	2366	5393	100	43.9218	37.1	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	66	1278	93.9706	4.86397	36.8	15.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	1309	2997	100	43.5576	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	492	2380	99.7485	20.5235	36.1	41.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	3189	7867	100	40.609	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	1064	1948	100	52.3563	37.8	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	945	2275	100	41.1121	37.3	59
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	616	1449	100	41.8737	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	1339	3002	100	44.5406	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	726	1695	100	42.4566	37.5	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	458	1428	100	30.757	37.8	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	2091	4836	100	43.2891	37.8	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	1995	5136	100	38.5859	37.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	769	1695	100	44.869	37	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	497	1004	100	45.4273	37.4	52.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	20	1060	12.8828	0.244531	35.1	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	493	1981	100	24.5962	37.2	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	696	1876	99.7342	36.4056	37.2	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	1058	2425	100	43.301	37.4	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	675	1534	100	43.5926	37.3	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	1418	3431	100	40.8225	37.6	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	512	1222	100	41.6072	37.2	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	543	1351	100	39.2332	37.3	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	2549	1810	100	139.648	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	1205	2439	100	48.7913	37	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	1075	2174	100	48.0699	37.2	53.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	1246	3110	100	39.7904	37.6	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	1140	2537	100	44.2704	37.1	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	1597	3644	100	43.5381	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	756	1542	100	47.0707	37.3	53.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	1390	3363	100	41.2183	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	1374	2981	100	45.2207	37	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	1343	3297	100	40.6466	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	367	1045	100	34.1474	36.4	55.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	540	1302	100	41.2343	37.4	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	138	1163	100	11.5047	38	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	1379	4183	100	32.4571	37.5	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	2087	5000	99.7009	41.6136	37.2	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	1366	3340	100	40.6398	37.5	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	1240	2868	100	42.7263	37.4	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	3418	2453	100	114.753	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	1346	2892	99.9309	46.612	37.3	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	725	1504	100	47.6024	37.4	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	1928	4139	100	46.3919	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	1180	2848	100	41.2489	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	1077	3404	100	31.6025	37.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	496	1080	100	45.9889	37.6	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	4145	8580	100	47.7512	37.4	53
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	2099	4535	100	45.9012	36.9	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	608	1467	100	41.272	37.3	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	51	1068	97.9817	4.70826	38.2	26.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	2616	6111	99.5601	42.6259	37.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	857	2149	100	38.8651	37.5	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	665	1463	100	44.5133	37.7	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	649	1737	100	37.2809	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	891	2175	100	40.0828	37.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	442	1173	100	37.4996	37.8	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	702	1615	100	43.0941	37.3	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	2406	3939	100	59.8873	37.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	724	1717	100	42.1054	36.9	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	2475	5661	100	43.5414	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	1300	2854	100	45.6528	37.4	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	1218	2993	100	40.2827	37.6	57
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	551	1393	100	38.7308	37.5	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	956	2723	100	35.17	37.6	43.2
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	513	1095	100	46.3014	37.2	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	1025	2225	100	45.2238	37	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	1688	4097	100	41.1892	37.5	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	1148	2647	100	42.9403	36.9	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	1635	2860	100	55.9147	36.9	54
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	1335	3436	100	38.7631	37.2	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	362	1447	100	24.3476	37.8	47.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	1818	4384	100	41.4683	37.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	2178	6085	100	35.6856	37.5	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	649	1427	100	43.8171	36.8	59.8
