#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000009694	1	1477	814	1477	100	53.9702	37.1	49.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001955	1	4188	3835	4188	100	90.622	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008501	1	1610	2607	1610	100	160.655	37.1	44.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002522	1	3512	3812	3512	100	107.128	36.8	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000016125	1	1052	69	1010	96.0076	6.4249	37.3	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000845	1	7296	6734	7296	100	91.7026	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008477	1	1613	1631	1613	100	96.5158	37.6	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005527	1	2131	2154	2131	100	100.175	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000016557	1	1033	1190	959	92.8364	108.538	37.3	50.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008074	1	1666	1556	1666	100	89.9868	37	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005009	1	2273	2232	2273	100	97.4193	36.6	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012136	1	1268	84	1210	95.4259	6.22792	37.8	45.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005877	1	2050	2490	1912	93.2683	116.691	36.9	38.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002923	1	3196	3205	3196	100	99.2822	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017030	1	1014	1254	1014	100	116.753	37.4	50.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008355	1	1629	286	1629	100	16.9926	36.6	58
Bin_1_Bin_1_Bin_1-contigs_c_000000004841	1	2331	2291	2331	100	96.275	36.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008772	1	1579	1311	1579	100	82.1906	36.8	33
Bin_1_Bin_1_Bin_1-contigs_c_000000004486	1	2434	1604	2431	99.8767	64.979	37.6	35.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	1871	1389	100	117.772	37.4	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	2559	2606	100	96.83	36.5	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	3887	3743	100	102.595	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	4916	4934	100	99.1611	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	1541	1650	100	92.7703	37.4	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	1499	1688	99.9408	87.1764	37	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	2316	3839	100	58.4413	36.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	2082	1287	100	144.524	36.7	35.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	1161	1221	100	93.3907	36.2	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	1228	1432	100	84.9874	36.9	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	1379	1322	100	102.283	36.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	1652	1586	100	102.111	36.9	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	1408	1535	100	90.7368	37	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	5652	6013	100	93.6019	37.1	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	4435	4524	100	97.5829	37	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	898	1110	99.91	79.7759	37	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	3044	3034	100	98.9855	37	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	1286	1179	100	104.233	36.8	57
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	3748	3689	100	100.049	37.1	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	2450	2526	100	96.2633	36.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	22	937	68.9985	1.53387	37.1	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	401	1218	100	32.3136	36.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	5343	1711	99.825	284.254	35.8	31.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	768	1288	100	56.7329	37.5	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	877	1582	100	54.3508	37.5	34.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	7378	7482	100	97.7233	37.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	4241	4206	100	98.2649	36.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	2100	2023	100	101.476	36.8	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	2139	1710	100	118.713	37.2	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	1306	1414	100	90.9986	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	2097	2071	100	99.4587	37.2	59
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	1520	1710	99.073	86.6698	36.8	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	2419	2503	100	95.6908	37.2	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	2774	2683	100	101.382	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	2573	2919	100	87.5564	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	5499	6899	100	78.576	36.5	50.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	4637	4572	100	100.764	36.9	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	677	1225	100	53.8906	37.1	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	2199	2344	100	92.7483	37	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	1637	1650	100	96.6212	37.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	2236	2297	100	95.8485	37.4	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	1135	1454	100	77.4326	36.9	11.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	1460	1552	100	92.3969	37.3	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	2951	3237	100	90.5536	37.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	2812	2877	100	97.277	36.9	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	964	4018	100	23.0819	35.7	51.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	1212	1286	100	90.4036	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	2381	2157	97.9564	106.37	36.6	36.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	4193	3528	100	115.648	36.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	1130	1175	100	93.8826	36.3	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	1876	1947	100	94.3641	37.2	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	6692	7039	100	94.2757	36.9	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	1419	1323	100	104.905	37.2	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	1199	1599	100	73.3971	37.3	48.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	5936	5859	100	100.269	36.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	1811	1891	99.7363	91.4984	37.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	2159	1938	100	107.52	36.9	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	1509	1404	100	106.154	36.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	1574	1524	100	100.153	36.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	5866	6023	100	96.5557	37.3	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	3690	4097	100	89.4684	37.2	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	2189	2160	100	99.5699	36.9	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	2487	2409	100	102.242	36.7	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	172	1212	96.7279	11.5259	37.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	1273	1494	99.0716	83.5046	37.2	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	494	1113	99.9102	43.825	37	24.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	1848	1950	100	93.7159	36.8	59
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	1312	1898	100	68.0616	37.1	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	1089	1126	100	94.8597	37.5	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	665	1340	100	48.7761	36.2	34.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	5331	5513	100	95.8814	36.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	2210	2292	100	95.8006	37	55
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	2110	2215	100	93.6474	36.6	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	1065	1102	100	94.8984	36.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	5284	5378	100	97.2211	36.7	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	3406	3224	100	103.971	36.7	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	933	1255	99.6823	74.0405	37.2	50
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	1180	3839	99.7402	30.5809	37	20.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	982	1243	100	78.7031	37.1	38.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	3272	3164	100	102.299	37.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	3072	3254	100	93.7701	37	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	3086	3221	100	94.8227	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	1308	1586	100	82.0681	37.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	1596	1734	100	90.1482	37.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	627	1500	100	40.9293	37.2	16.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	1832	1851	100	96.7364	37.3	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	1519	1676	100	89.3992	37.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	1957	1840	100	104.946	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	1125	1038	100	105.444	36.8	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	1391	1523	100	87.8923	36.8	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	1377	1440	99.654	93.4699	37.3	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	199	1003	100	19.6939	37.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	2361	2630	100	88.9072	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	2230	2335	100	94.2377	36.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	1268	1333	100	92.994	36.6	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	2075	2117	100	97.4922	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	1172	1271	100	89.1078	37	57
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	1601	1333	100	119.008	37.3	58
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	5716	5467	100	103.076	36.8	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	2075	2178	100	93.05	37	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	434	2684	98.6402	14.9412	34	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	423	1868	99.7863	22.3729	37.2	12.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	1267	1342	100	93.3003	37.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	1096	1328	99.8496	81.1256	37.4	44.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	6337	5223	100	117.076	37.3	51.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	121	1193	94.8331	8.56995	37.7	20.9
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	1230	1109	100	105.767	36.6	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	1295	1350	100	93.383	37.2	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	4370	4584	100	94.1558	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	231	1079	100	20.6951	36.9	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	2705	3063	100	87.8253	37.3	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	5568	5549	100	99.404	37	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	6886	6964	100	98.1343	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	1287	1516	100	82.3219	37	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	5643	7541	99.3021	73.904	36.7	51.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	3496	3765	100	92.0603	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	1466	1395	100	102.31	37	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	1470	1439	100	99.1577	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	1080	1390	99.9281	66.3609	37	3.14
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	4219	5738	99.8434	71.7928	37.2	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	1879	1989	100	93.6415	37.3	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	354	997	99.007	33.6346	37.3	42.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	1092	2664	98.2663	40.1594	37.5	18.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	4548	4601	99.9348	98.4574	37.2	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	1166	1198	100	95.5977	37.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	3782	3993	100	93.1903	36.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	131	1010	100	10.4931	37.2	52.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	2674	2972	100	89.6094	37	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	1117	1060	100	103.09	37.1	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	5254	5393	100	96.8893	36.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	64	1182	86.9118	4.68456	36.9	5.39
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	3106	2997	100	103.056	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	1826	2386	100	75.3282	36	42.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	7427	7867	100	94.1149	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	2193	1948	100	107.822	37.4	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	2220	2275	100	95.7952	37.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	1481	1449	100	99.6825	36.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	3385	3002	100	111.988	36.9	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	1634	1695	100	95.3805	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	1123	1428	100	75.1113	37.5	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	4937	4836	100	101.587	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	4195	5136	100	80.6121	37.2	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	1608	1695	100	92.9971	36.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	881	1004	100	83.9024	37.3	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	10	643	7.81478	0.109869	33.3	1.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	687	1981	100	33.8894	36.8	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	1770	1881	100	91.8591	37.2	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	2352	2425	100	95.8845	37.2	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	1478	1534	100	95.0007	36.9	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	2990	3431	100	85.4153	37.2	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	1217	1222	100	98.4239	36.9	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	1217	1351	100	88.0496	37	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	3922	1810	100	213.068	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	2665	2439	100	107.306	36.7	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	2364	2174	100	105.523	36.9	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	2781	3110	100	88.8444	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	2671	2537	100	103.058	37	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	3729	3644	100	101.249	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	1658	1542	100	102.27	37	53.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	3227	3363	100	95.2486	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	2875	2981	100	94.0154	36.8	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	3430	3297	100	103.527	37	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	670	1045	100	60.2077	36.2	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	1246	1302	100	94.4186	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	148	1071	92.0894	12.3319	37.7	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	3396	4183	100	79.6734	37.2	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	4657	4901	97.7268	92.2977	37.1	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	3329	3340	100	98.547	37.4	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	2680	2868	100	92.0635	37.1	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	6418	2453	100	223.203	36.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	2797	2894	100	96.3062	37	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	1507	1504	100	98.0977	37	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	4195	4139	100	100.456	37	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	2758	2848	100	96.1313	37.1	60
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	2572	3404	100	75.0682	37.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	1076	1080	100	98.6426	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	9572	8573	99.9184	109.128	37	54
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	4642	4535	100	101.057	36.7	59
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	1394	1467	100	93.6462	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	74	1042	95.5963	6.81835	37.9	35.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	5969	6088	99.1854	96.6209	36.9	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	2316	2149	100	104.895	37.3	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	1508	1463	100	100.514	37.4	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	1672	1737	100	95.2798	36.8	59
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	2021	2175	100	89.0897	37.1	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	1026	1173	100	86.6556	37.5	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	1538	1615	100	93.9585	37.2	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	5336	3939	100	132.241	37.1	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	1705	1717	100	98.5964	36.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	5887	5661	100	103.36	37	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	2947	2854	100	102.504	37.1	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	2965	2993	100	96.9739	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	1357	1393	100	95.4652	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	2216	2723	100	80.9574	37.4	45.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	1005	1095	100	91.0749	37.3	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	2234	2225	100	99.0989	36.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	3565	4097	100	86.5306	37.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	2483	2647	100	92.8897	36.6	51.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	3350	2860	100	113.925	36.8	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	3126	3435	99.9709	90.4962	37.1	52.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	439	1436	99.2398	27.8963	37.1	35.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	3987	4384	100	90.6891	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	5409	6085	100	88.3657	37.1	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	1630	1427	100	109.282	36.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002113	1	3985	4078	3985	100	101.575	37	59.3
