#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000017030	1	1014	428	794	78.3037	41.6874	39.6	19.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008355	1	1629	6	624	38.3057	0.551258	39.4	60
Bin_1_Bin_1_Bin_1-contigs_c_000000004841	1	2331	1912	725	31.1025	94.0854	39.3	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008772	1	1579	1877	898	56.8714	174.768	39.4	16.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004486	1	2434	24	1108	45.5218	1.18611	39.5	19.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	733	843	60.6911	26.9237	39.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	178	1567	60.1305	3.69609	38.9	15.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	36	2064	55.1429	1.27438	39.5	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003462	1	2869	8	21	0.731962	0.0536772	40	28
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	4609	3327	67.4301	119.518	39.4	58
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	30	298	18.0606	0.580606	36.9	28.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	19	719	42.5696	1.10657	39.8	34.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	729	2227	58.0099	13.8789	39.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	20	407	31.6239	1.45299	39.4	15.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	9	457	37.4283	1.1122	39	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	2	302	21.0894	0.210894	39.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000000460	1	10581	6	20	0.189018	0.0110576	40	3
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	10	586	44.3268	1.13843	39.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	3307	1252	78.9407	269.829	39.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	18	903	58.8274	1.62866	38.3	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	76	3498	58.174	1.32396	39.5	42.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	126	2178	48.1432	2.08842	39.2	14.8
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	682	844	75.9676	46.2934	39.4	7.83
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	19	1115	36.7502	0.727752	38.4	51.4
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	9	424	35.9627	0.944869	38.9	50.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	62	2427	65.7902	1.82624	39.4	43.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	31	1801	71.2985	1.72526	39	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	12	522	38.4389	0.729013	39.4	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	368	454	37.2742	9.46962	39.3	39.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	566	890	69.0994	27.2562	39.3	29.8
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	15	1030	65.1075	1.42288	39.3	34.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	121	4747	63.4456	1.50481	39.1	48.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	32	2105	50.0476	0.849263	38.5	48.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	20	1073	53.04	1.19328	39.7	42.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	9	382	22.3392	0.481287	39.4	15.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	16	634	44.8373	1.38685	39.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	452	1077	52.0039	8.87494	39.1	3.93
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	4637	1586	91.8888	382.976	39.2	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	23	1114	44.5066	1.12145	39.3	50.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	7504	2525	94.1111	378.262	39.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	63	1545	52.9291	1.97294	39.1	49.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	14026	5510	79.8666	299.593	39.1	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	4076	2830	61.8985	121.049	39.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	163	1066	87.0204	17.1045	39.3	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	68	1419	60.5375	1.47824	39	41.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	12	20	1.21212	0.14	39.9	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	74	527	22.943	1.95646	39.2	8.11
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	6	301	20.7015	0.621045	39	27
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	14	833	53.6727	1.26546	37.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	26	1621	50.0772	0.897127	39.2	44.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	4491	2311	80.3267	220.708	39.3	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	1486	4018	100	51.5072	39.2	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	7	665	51.7107	0.820373	39.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	15	700	31.7893	1.02543	39.7	38
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	22	1927	54.6202	0.937075	39.3	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	20	454	38.6383	1.3966	38.5	35
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	14	770	39.548	0.884438	39.4	47.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	181	3839	54.539	1.69996	39.5	14.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	2762	1045	78.9872	153.718	39.4	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	182	1021	63.8524	12.6823	39.4	12.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	32	2309	39.4095	0.696365	38	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	14	1207	63.6603	1.00316	39.6	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	548	1858	95.872	42.0114	39.3	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	7849	1404	100	826.996	38.9	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	12	809	53.084	0.987533	39.5	60
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	34	2499	41.491	0.728209	38.8	50.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	2340	2138	52.1845	85.3559	39.3	42.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	20	1097	50.787	1.28611	39.6	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	10	1212	50.3113	0.625156	39.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	9	915	73.0247	1.03751	39.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	15	72	4.77454	0.629973	38.5	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	8	456	40.9336	1.08079	37.3	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	14	958	49.1282	1.0441	39.4	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	9	854	44.9947	0.659115	38.3	49.6
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	2066	879	78.0639	238.95	39.4	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	24	632	47.1642	1.1694	39.7	12.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	25	2289	41.52	0.634319	39.6	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	20	1362	59.4241	1.28665	37.1	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	1751	1651	74.5372	90.4045	39.2	39.4
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	2	78	7.07804	0.140653	36.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	22	2057	38.2484	0.567497	38.3	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	8946	2510	77.8536	371.624	39.3	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	10	762	60.5242	1.11041	39.4	43.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	12	541	14.0556	0.468953	38.9	30.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	4	501	40.3057	0.485117	39.4	25
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	95	1867	59.0076	2.07364	39.6	18.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	28	1985	61.0018	1.21451	39.5	58
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	131	1806	56.0695	3.01273	39.2	14
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	393	469	29.5712	8.93947	39.7	34
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	17	527	30.3922	0.55421	39.5	15.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	149	364	24.2667	4.774	38	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	60	1444	78.0119	2.74986	38.7	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	324	598	35.6802	9.18317	39.4	49
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	15	1115	60.5978	0.898913	37.4	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	10	482	46.4355	0.888247	39.7	21.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	54	823	54.0381	2.08273	39.4	15
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	12	604	41.7993	0.932872	38.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	21	179	17.8465	0.702891	39.7	49.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	107	1607	61.1027	3.80038	39.3	20.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	28	1511	64.7109	1.08694	39.6	50
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	19	813	60.9902	1.84471	38.8	47.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	43	1401	66.1786	1.58243	39.1	40.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	14	718	56.491	1.62785	39.6	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	31	961	72.093	1.69842	39.4	46.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	32	1862	34.0589	0.685934	39.5	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	26	884	40.5877	1.14784	39	33
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	909	2687	98.7505	48.4035	38.5	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	212	1405	75.0534	16.0759	39	14.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	19	919	68.4799	1.46349	37.5	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	2	20	1.50376	0.0300752	37	9
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	77	3150	60.3102	1.88934	39.2	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	2768	1080	85.8506	218.785	39.3	5.87
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	24	751	67.7187	1.25518	36.7	37.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	5	698	51.7037	0.557778	40	60
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	68	2589	56.4791	1.54799	39.3	44.1
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	2	260	24.0964	0.278962	39.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	6607	1878	61.3124	270.131	39.3	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	6214	2625	47.3058	149.13	39.3	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	46	3269	46.9414	0.891442	38.9	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	17	1074	70.8443	1.46042	39.2	46.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	8296	5767	75.9415	162.842	39	42
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	22	1098	29.1633	0.805046	39.2	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	20	840	60.2151	1.68459	39.5	34.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	8140	1439	100	804.069	39.2	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	184	109	7.83609	10.2351	39.5	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	61	2181	37.9502	0.855229	39.8	16.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	3051	1436	72.1971	48.4736	38.2	13.6
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	9	439	43.5948	1.32969	37.8	47.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	1494	1423	52.4899	76.3202	39.3	10.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	52	2943	63.9227	1.56364	39	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	330	620	51.7529	38.1035	38.8	30.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	1471	2016	50.4884	45.3431	39.3	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	328	1010	100	23.902	38.8	40.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	39	1231	41.4199	1.65848	39.7	43.1
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	460	761	71.7925	36.3151	39.4	39.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	41	2826	52.4013	1.14426	39.8	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	4	301	22.1324	0.442647	38.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	14	1425	47.5475	0.702035	39.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	542	2047	85.7921	33.5046	38.4	27.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	280	4161	52.8918	1.75035	39.6	35.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	2684	1504	77.2074	183.457	39.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	4864	1711	75.2088	205.813	39.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	5190	1449	100	515.42	39.2	58
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	12502	2913	97.0353	611.07	39.2	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	10	897	52.9204	0.705015	39.7	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	11	455	31.8627	0.539216	35.5	22.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	106	3024	62.531	1.93466	39.4	33.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	181	3035	59.0927	1.96612	39.3	29.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	6	834	49.2035	0.492035	39.8	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	24	618	61.5538	1.63546	39.9	17.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	2	19	0.230919	0.00461838	40	40
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	2883	1912	96.5169	208.454	39.2	56
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	19	769	40.8825	1.10101	38.7	34.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	961	1972	81.3196	56.6994	39.4	38.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	12	621	40.4824	1.08279	39.3	52.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	18	1380	40.2215	0.66861	39.2	58
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	9	724	59.2471	1.11211	39.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	6	734	54.3301	0.639526	39	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	46	1301	71.8785	3.74972	39.4	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	271	716	29.3563	5.39975	39.4	3.56
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	1694	1575	72.4471	97.3454	39.3	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	16	890	28.6174	0.693248	38.1	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	65	1194	47.0635	1.20221	38.2	18.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	50	2400	65.8617	1.4421	39.3	41.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	22	704	45.655	0.954604	39.5	18.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	21	1341	39.8751	0.826346	37.4	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	43	2345	78.6649	2.01308	39.2	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	9084	2622	79.5268	359.329	39.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	198	627	60	11.6077	39.2	16.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	22	505	38.7865	0.963902	39.5	17.6
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	124	783	67.3259	8.12038	39.4	40.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	907	1707	40.808	13.7564	39.4	20.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	45	2536	50.5683	1.20538	39.3	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	32	1106	33.1138	0.856287	39.4	24.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	7638	2352	82.0084	329.888	39.4	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	39	1432	58.3775	1.70077	39.1	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	53	1481	51.1748	2.66275	39.4	35.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	9	682	45.3457	0.855053	39.8	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	7854	2833	68.4465	202.854	39.4	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	21	666	23.3848	0.333919	39.7	38.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	4	568	16.6863	0.166863	39.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	992	401	37.1296	63.1731	39.5	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	967	4886	56.9464	11.6135	39.1	9.61
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	35	2899	63.925	0.971114	39.1	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	49	1061	72.3245	2.09748	39	28.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	2	19	1.74312	0.0348624	39.2	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	4039	3810	62.0723	92.9588	39.3	55.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	6	602	28.013	0.41973	39.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	19	694	47.4368	1.18387	39.1	27.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	819	1425	82.038	51.7242	39.3	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	14	1074	49.3793	0.793103	39.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	2	233	19.8636	0.256607	37.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	16	845	52.322	1.49412	39.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	23583	3939	100	844.821	39.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	21	1084	63.1334	1.38614	39.1	42.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	78	4039	71.3478	1.72602	39	45.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	355	1754	61.4576	5.25999	39.3	9.63
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	34	1737	58.0354	1.38456	39.6	44.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	10	507	36.3963	0.717875	39.6	30.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	4544	2297	84.3555	248.849	39.3	48.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	626	772	70.5023	43.2447	39	21.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	951	1622	72.8989	19.9762	39.4	33.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	124	1636	39.9317	2.3815	38.8	14.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	665	1456	55.0057	11.5387	39.4	25.3
