#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	13178	5513	100	235.771	36.9	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	4564	2292	100	196.541	37.1	53.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	4252	2215	100	186.655	36.8	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	2436	1102	100	213.332	36.7	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	12219	5378	100	223.29	36.8	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	8809	3224	100	266.011	36.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	1533	1258	99.9206	120.995	37.5	47.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	2414	3846	99.9221	62.2021	37.1	20.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	2024	1243	100	161.2	37.1	36.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	7256	3164	100	224.791	37.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	8007	3254	100	242.977	37.1	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	5439	3221	100	165.052	37	59
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	1704	1586	100	106.12	37.2	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	2692	1734	100	152.277	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	963	1500	100	61.8287	37.2	8.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	4392	1851	100	229.893	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	2610	1676	100	152.641	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	3619	1840	100	192.85	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	2730	1038	100	256.019	36.9	56
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	3333	1523	100	211.311	37	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	2929	1442	99.7924	199.407	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	198	1003	100	19.2512	37.3	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	4267	2630	100	159.696	37.2	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	5047	2335	100	210.114	36.8	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	3491	1333	100	254.162	36.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	4062	2117	100	190.376	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	1817	1271	100	136.342	36.9	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	2844	1333	100	209.68	37.3	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	12351	5467	100	220.447	36.9	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	4159	2178	100	186.732	37.2	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	852	1871	99.9466	44.914	37.5	10.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	2002	1342	100	146.869	37.5	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	2250	1330	100	165.638	37.5	44.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	11491	5223	100	210.184	37.3	50.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	734	1257	99.9205	49.7703	37.5	7.52
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	2367	1109	100	202.446	36.6	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	2724	1350	100	197.032	37.2	58
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	8289	4574	99.7818	178.291	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	512	1079	100	45.4968	37.3	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	6095	3063	100	195.419	37.4	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	13259	5549	100	235.078	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	12849	6964	100	182.452	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	2370	1516	100	151.686	37.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	15158	7540	99.2889	197.18	36.8	50.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	5823	3765	100	152.032	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	2350	1395	100	163.781	37.2	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	3789	1439	100	254.559	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	2057	1390	99.9281	128.612	37.1	4.15
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	8276	5720	99.5302	139.893	37.2	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	3953	1989	100	196.976	37.3	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	553	1007	100	51.5641	37.6	46.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	2016	2711	100	73.1435	37.5	16.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	8530	4602	99.9566	184.079	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	1774	1198	100	141.146	37.2	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	7320	3993	100	180.119	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	2	153	15.1485	0.19604	35.1	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	6136	2972	100	204.325	37	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	2362	1060	100	217.261	37.5	56
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	12037	5393	100	220.169	36.8	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	204	1288	94.7059	14.6934	36.9	2.98
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	5592	2997	100	184.315	37.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	4198	2383	99.8743	172.297	36.1	40.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	15859	7867	100	199.227	37.2	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	3757	1948	100	185.395	37.4	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	4054	2275	100	173.469	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	4248	1449	100	283.504	37	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	9735	3002	100	319.46	36.9	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	2872	1695	100	166.801	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	2077	1428	100	140.808	37.4	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	7299	4836	100	149.34	37.5	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	9214	5136	100	176.242	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	3743	1695	100	216.183	36.7	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	1876	1004	100	175.1	37.4	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	5	423	5.14098	0.0604035	33.6	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	2389	1981	100	118.26	37	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	3303	1881	100	172.372	37	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	4155	2425	100	167.321	37.2	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	3519	1534	100	225.63	37.1	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	5272	3431	100	149.324	37.4	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	2280	1222	100	182.756	37	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	2657	1351	100	191.235	37	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	7392	1810	100	401.044	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	6198	2439	100	248.854	36.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	5247	2174	100	236.05	37	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	4658	3110	100	148.075	37.3	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	5754	2537	100	222.329	37	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	7364	3644	100	198.063	37	59
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	3128	1542	100	191.582	37.1	52.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	6394	3363	100	187.294	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	7032	2981	100	229.051	36.9	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	8356	3297	100	248.578	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	1758	1045	100	157.825	36.4	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	2571	1302	100	193.37	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	107	1154	99.2261	8.73689	37.8	49.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	5991	4183	100	136.238	37.3	54
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	9128	5015	100	179.638	37.1	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	5057	3340	100	148.852	37.3	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	6584	2868	100	222.775	37.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	14369	2453	100	501.737	36.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	5242	2894	100	179.277	37.1	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	3120	1504	100	202.234	37.1	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	9704	4139	100	229.638	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	5481	2848	100	189.69	37.1	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	3314	3404	100	96.0353	37.5	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	1892	1080	100	172.963	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	19239	8557	99.7319	219.571	37.1	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	9884	4535	100	213.858	36.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	3463	1467	100	229.866	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	58	951	87.2477	5.32661	37.3	22.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	15408	6137	99.9837	247.195	37	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	3615	2149	100	163.573	37.3	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	2567	1463	100	168.37	37.5	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	3513	1737	100	197.888	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	4296	2175	100	190.251	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	1838	1173	100	154.672	37.5	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	3189	1615	100	193.959	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	14923	3939	100	367.304	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	4514	1717	100	258.787	36.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	11537	5661	100	201.593	37.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	5532	2854	100	190.773	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	5750	2993	100	187.872	37.3	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	2475	1393	100	174.594	37.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	5223	2723	100	190.631	37.5	47.1
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	2109	1095	100	189.206	37.1	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	5937	2225	100	259.672	37	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	6142	4097	100	148.087	37.3	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	6331	2647	100	234.816	36.8	50
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	9434	2860	100	320.531	36.9	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	7099	3431	99.8545	204.64	37.2	52.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	790	1447	100	50.1852	37.5	38.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	7472	4384	100	168.617	37.2	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	10941	6085	100	177.548	37.2	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	4598	1427	100	309.118	36.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002113	1	3985	8524	3985	100	211.09	37.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002239	1	3837	7911	3837	100	204.033	37	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010169	1	1433	1070	1428	99.6511	48.2624	38.1	50.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002289	1	3774	7299	3770	99.894	190.619	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015646	1	1072	1714	1072	100	149.225	37.2	52.3
