#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000008501	1	1610	33262	1610	100	1999.76	35.8	41.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002522	1	3512	22380	3512	100	588.163	35.3	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000016125	1	1052	706	1052	100	63.3156	35.6	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000845	1	7296	46304	7296	100	606.635	35.7	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000016860	1	1021	33422	1021	100	2484.92	36.1	24.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008477	1	1613	12027	1613	100	679.813	36.1	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005527	1	2131	12958	2131	100	572.015	35.7	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000016557	1	1033	7327	1033	100	642.124	35.7	34.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008074	1	1666	13188	1666	100	733.342	35.7	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005009	1	2273	16883	2273	100	706.151	35.2	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012136	1	1268	715	1268	100	50.0355	35.6	45
Bin_1_Bin_1_Bin_1-contigs_c_000000005877	1	2050	16527	2050	100	742.571	35.5	22.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002923	1	3196	22485	3196	100	675.528	35.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000017030	1	1014	11481	1014	100	1012.75	36	38.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008355	1	1629	5372	1629	100	306.541	35.4	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004841	1	2331	16492	2331	100	662.442	35.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000008772	1	1579	5355	1579	100	318.288	35.2	31
Bin_1_Bin_1_Bin_1-contigs_c_000000004486	1	2434	32862	2434	100	1293.6	36.1	34.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	19512	1389	100	1081.81	35.8	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	21612	2606	100	770.862	35.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	25651	3743	100	636.95	35.7	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003462	1	2869	4406	2869	100	126.148	34.2	25.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	33672	4934	100	654.855	35.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	11414	1650	100	662.696	35.8	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	12517	1689	100	688.085	35.7	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	26061	3839	100	643.544	35.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	17816	1287	100	1195.08	35.4	30.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	8531	1221	100	655.717	35.1	56
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	7773	1432	100	521.028	35.5	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000460	1	10581	35943	10581	100	326.097	35.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	9428	1322	100	657.398	35.4	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	13157	1586	100	770.004	35.6	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	10798	1535	100	661.033	35.6	58
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	39775	6013	100	625.924	35.6	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	30051	4524	100	632.295	35.5	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	6050	1111	100	519.88	35.5	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	20251	3034	100	627.652	35.5	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	12803	1179	100	899.07	35.6	46.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	25358	3689	100	639.997	35.7	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	19108	2526	100	715.087	35.5	55
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	4867	1358	100	333.09	35.7	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	4891	1218	100	371.322	35.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	3062	1714	100	159.52	34.2	46.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014866	1	1108	3359	1108	100	281.806	34.9	4.41
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	7796	1288	100	557.542	36.1	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	7432	1582	100	445.859	35.7	31.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	49173	7482	100	625.191	35.6	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	31854	4206	100	696.455	35.5	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	15160	2023	100	672.429	35.4	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015606	1	1074	3945	1074	100	301.612	34.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	13795	1710	100	717.158	35.7	44.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	7587	1414	100	504.528	35.9	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	13333	2071	100	602.086	35.8	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	10377	1726	100	562.847	35.5	51
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	18724	2503	100	709.074	35.9	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	19807	2683	100	698.297	35.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	18939	2919	100	617.922	35.7	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	46355	6899	100	627.348	35.1	50.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	32445	4572	100	677.541	35.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	9635	1225	100	723.13	35.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	16395	2344	100	663.738	35.5	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	12699	1650	100	722.513	36.1	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	16248	2297	100	655.054	35.8	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	9223	1454	100	611.587	35.5	6.89
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	10761	1552	100	659.207	35.8	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	20938	3237	100	622.321	35.8	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	18930	2877	100	628.75	35.4	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	11074	4018	100	249.613	34.5	49.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	12466	1286	100	859.931	36	50.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	12551	2202	100	532.147	35.3	30.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	30328	3528	100	804.792	35.4	49.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	7771	1175	100	590.475	35.1	51.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	11749	1947	100	573.465	35.9	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	45646	7039	100	615.66	35.4	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	9660	1323	100	652.334	35.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	8219	1599	100	488.769	35.9	45.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	39670	5859	100	639.099	35.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	14107	1896	100	687.425	35.7	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	15307	1938	100	732.946	35.5	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	7130	1404	100	477.649	35	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	11465	1524	100	678.938	35.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	37739	6023	100	597.626	35.8	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	22690	4097	100	531.374	35.7	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	14998	2160	100	656.577	35.5	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	18899	2409	100	734.824	35.3	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	8853	1253	100	650.987	35.5	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	8141	1508	100	524.134	35.9	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	2586	1114	100	220.999	35.3	7.63
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	14780	1950	100	711.01	35.4	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	14348	1898	100	703.765	35.9	50
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	7611	1126	100	642.84	36	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	7889	1340	100	551.182	34.9	24.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	36916	5513	100	632.927	35.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	15472	2292	100	641.396	35.5	49.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	13721	2215	100	580.02	35.4	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	6766	1102	100	565.887	35.1	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	38360	5378	100	675.009	35.4	59
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	24027	3224	100	691.324	35.2	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	5055	1259	100	391.714	35.9	43.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	8311	3849	100	207.599	35.6	27
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	6431	1243	100	495.023	35.7	30.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	22155	3164	100	664.247	35.7	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	21701	3254	100	634.369	35.4	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	21999	3221	100	646.439	35.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	9594	1586	100	585.864	35.8	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	12257	1734	100	665.552	35.7	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	4679	1500	100	289.587	35.8	15.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	14602	1851	100	718.482	35.7	52.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	10879	1676	100	613.408	35.8	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	14770	1840	100	763.379	35.8	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	8151	1038	100	726.595	35.2	51.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	10449	1523	100	638.316	35.4	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	10781	1445	100	692.029	35.6	53
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	3731	1003	100	339.314	35.6	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	19048	2630	100	692.798	35.5	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	17517	2335	100	689.388	35.2	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	8405	1333	100	573.741	35.3	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	14178	2117	100	640.669	35.5	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	8111	1271	100	574.186	35.5	46.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	10334	1333	100	743.467	35.6	53.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	37534	5467	100	649.184	35.5	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	13770	2178	100	587.636	35.6	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	7490	2721	100	241.199	33.5	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	3990	1872	100	202.709	35.9	17.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	8035	1342	100	571.505	35.8	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	7487	1330	100	531.19	35.9	47
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	43083	5223	100	765.963	35.8	47.5
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	1932	1258	100	132.762	35.5	21
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	10095	1109	100	831.54	35.3	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	9144	1350	100	633.093	35.7	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	31372	4584	100	647.108	35.8	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	7789	1079	100	669.088	35.7	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	17359	3063	100	543.042	35.8	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	35649	5549	100	607.283	35.4	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	46989	6964	100	648.071	35.7	59
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	8682	1516	100	515.472	35.5	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	41873	7594	100	526.652	35.3	50.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011486	1	1315	2697	1260	95.8175	182.872	33.6	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	24303	3765	100	619.75	35.9	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	11331	1395	100	734.751	35.6	50.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	10658	1439	100	695.358	35.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	4726	1391	100	259.497	35.6	0.625
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	37933	5747	100	621.268	35.6	52.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	14203	1989	100	679.274	35.7	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	4202	1007	100	387.97	36.1	47.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012729	1	1229	3352	1229	100	240.186	33.6	0.237
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	10402	2711	100	361.969	35.9	23.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	28201	4604	100	590.775	35.8	57
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	6307	1198	100	490.563	35.7	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	27922	3993	100	662.028	35.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	2777	1010	100	172.676	35.3	39.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	19466	2972	100	622.782	35.5	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	7537	1060	100	680.562	35.8	48.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	35448	5393	100	627.297	35.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	1488	1360	100	104.354	35.3	24.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	19962	2997	100	632.039	35.7	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	9482	2386	100	373.134	34.8	43.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	51839	7867	100	633.987	35.6	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	14332	1948	100	658.076	36.1	53.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	14923	2275	100	613.876	35.7	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	5755	1449	100	369.899	35.5	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	20331	3002	100	636.672	35.3	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	10830	1695	100	610.137	35.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	6166	1428	100	344.06	35.8	41.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	27883	4836	100	547.442	35.9	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	35257	5136	100	657.746	35.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	11676	1695	100	641.581	35.3	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009642	1	1483	8161	1483	100	464.79	36.4	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	12894	1004	100	999.358	35.6	40.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	30413	8228	100	323.81	33.8	6.13
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	14117	1981	100	671.139	35.5	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	16372	1881	100	814.239	35.6	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	16711	2425	100	650.957	35.7	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	13011	1534	100	806.349	35.5	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	23479	3431	100	646.603	35.8	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	7935	1222	100	617.105	35.5	52
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	8504	1351	100	576.93	35.5	48.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	51124	1810	100	2697.19	35.6	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	18656	2439	100	707.515	35.3	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	17383	2174	100	722.884	35.5	46.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	21142	3110	100	620.555	35.8	51.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	18904	2537	100	693.052	35.4	55
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	26728	3644	100	684.159	35.5	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	12726	1542	100	734.117	35.4	49.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	24696	3363	100	700.626	35.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	26059	2981	100	803.249	35.3	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	20076	3297	100	579.297	35.5	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	8072	1045	100	690.008	34.7	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	8898	1302	100	644.922	35.8	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	3926	1163	100	318.817	36	41
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	22475	4183	100	511.852	35.7	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	32872	5015	100	620.707	35.5	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	22206	3340	100	633.429	35.8	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	23026	2868	100	741.427	35.6	54.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	81599	2453	100	2352.11	36.1	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	18112	2894	100	602.951	35.6	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	10640	1504	100	663.829	35.6	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	27763	4139	100	635.357	35.5	59
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	19808	2848	100	660.055	35.6	59
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	13429	3404	100	379.623	36	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	5125	1080	100	452.469	35.7	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	70148	8580	100	769.835	35.6	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	28272	4535	100	585.142	35.3	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	10378	1467	100	656.84	35.6	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	1990	1090	100	180.144	36.5	17.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	45621	6138	100	710.442	35.5	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	15324	2149	100	666.236	35.9	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	12019	1463	100	753.89	36	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	10885	1737	100	596.805	35.4	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	18302	2175	100	747.404	35.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	4365	1173	100	358.159	36	46.2
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	12358	1615	100	692.279	35.7	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	34630	3939	100	822.033	35.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	12042	1717	100	664.532	35.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	40335	5661	100	673.11	35.7	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	18372	2854	100	612.47	35.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	20075	2993	100	635.08	35.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	8021	1393	100	538.67	35.6	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	13764	2723	100	473.781	35.9	43.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	4994	1095	100	437.253	35.6	49.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	17201	2225	100	718.548	35.4	54
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	23598	4097	100	549.712	35.7	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	21298	2647	100	753.068	35.1	45.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	23054	2860	100	753.552	35.3	51.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	19286	3436	100	534.834	35.6	48.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	9139	1447	100	596.659	35.7	48
