#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	1314	1389	100	82.9122	37.4	59
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	2057	2606	100	78.1512	36.6	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	2692	3743	100	71.3094	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003462	1	2869	1	77	2.68386	0.0268386	39.7	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	4026	4934	100	80.9986	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	1136	1650	100	68.62	37.4	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	1069	1688	99.9408	62.1912	37	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	1899	3839	100	48.093	37.1	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	1458	1287	100	103.033	36.6	37.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	915	1221	100	74.4382	36.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	925	1432	100	64.4197	37	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	927	1322	100	68.6717	36.7	59
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	1300	1586	100	79.6494	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	978	1535	100	62.9114	36.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	4124	6013	100	68.5867	37	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	3305	4524	100	72.7599	37	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	654	1110	99.91	57.0666	36.9	52.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	2244	3034	100	72.7248	37.1	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	965	1179	100	78.3859	36.9	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	2736	3689	100	73.1786	37.1	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	1853	2526	100	73.0519	36.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	19	723	53.2401	1.4028	37.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	389	1218	100	31.2258	37	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	2691	1358	79.2299	146.526	35.6	20.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	372	1288	100	26.4651	37.5	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	459	1582	100	28.5133	37.5	35.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	5446	7482	100	72.448	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	3159	4206	100	73.8909	37	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	1381	2023	100	67.608	36.9	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	1455	1710	100	80.1298	37.2	50
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	964	1414	100	67.3706	37.5	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	1531	2071	100	73.0517	37.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	1615	1726	100	92.4386	36.7	54
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	1883	2503	100	74.368	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	2684	2683	100	97.9836	37.2	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	1368	2919	100	46.5875	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	5907	6899	100	84.3632	36.5	50.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	3596	4572	100	78.386	36.9	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	341	1225	100	27.0596	37.4	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	1757	2344	100	74.3204	37	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	1173	1650	100	69.5376	37.6	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	1612	2297	100	69.4502	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	738	1454	100	50.8728	37	12.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	817	1552	100	51.8595	37.5	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	2341	3237	100	72.1183	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	2575	2877	100	88.6305	36.9	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	14	828	20.6073	0.351667	34.4	45.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	759	1286	100	56.0179	37.2	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	1685	2202	100	75.267	36.8	38.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	3043	3528	100	84.782	36.7	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	788	1175	100	66.1889	36.6	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	1425	1947	100	72.2964	37.2	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	4733	7039	100	67.0368	36.9	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	1068	1323	100	77.5503	37.1	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	907	1599	100	56.0013	37.3	46.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	4345	5859	100	73.7875	36.7	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	1271	1896	100	65.0211	37.3	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	1702	1938	100	85.306	36.8	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	1682	1404	100	117.9	36.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	1224	1524	100	79.0092	36.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	4330	6023	100	71.6138	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	2669	4097	100	65.0195	37.2	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	1595	2160	100	72.5903	36.9	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	1726	2409	100	71.1673	36.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	94	885	70.6305	5.97845	37.7	48.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	912	1496	99.2042	59.7805	37.3	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	459	1114	100	40.6724	36.9	22.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	1325	1950	100	67.361	36.9	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	1018	1898	100	53.1423	37.4	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	994	1126	100	86.4414	37.7	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	335	1340	100	24.294	36.6	33.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	3904	5513	100	70.3791	36.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	1504	2292	100	65.3643	36.9	54
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	1498	2215	100	66.3716	36.8	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	765	1102	100	68.0735	36.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	3923	5378	100	72.682	36.9	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	3178	3224	100	96.9563	36.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	609	1255	99.6823	48.5218	37.4	48.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	949	3830	99.5064	24.7781	37.2	21.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	638	1243	100	51.1689	37	37.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	2336	3164	100	72.8439	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	2340	3254	100	71.7471	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	2339	3221	100	72.0981	37.2	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	1041	1586	100	65.442	37.4	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	1111	1734	100	62.7278	37.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	557	1499	99.9333	36.672	37.3	16.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	1407	1849	99.892	73.6472	37.1	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	1072	1675	99.9403	63.2983	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	1427	1840	100	76.5821	37.2	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	813	1038	100	76.921	36.8	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	1091	1523	100	69.6947	37	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	988	1443	99.8616	67.3917	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	110	1003	100	10.3101	37.3	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	1272	2630	100	47.9684	37.1	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	1592	2335	100	67.4407	36.6	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	1057	1333	100	77.7877	36.7	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	1450	2117	100	68.4658	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	672	1271	100	50.9677	37	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	1010	1333	100	75.3398	37.1	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	3976	5467	100	72.0412	36.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	1550	2178	100	70.0326	37.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	2	154	5.65968	0.0738699	35	60
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	419	1771	94.6047	22.2794	37.3	17.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	809	1342	100	59.9262	37.3	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	775	1330	100	57.4865	37.5	41.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	4631	5223	100	85.807	37.3	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	333	1196	95.0715	23.6176	37.5	13
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	877	1109	100	75.4761	36.7	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	992	1350	100	71.8896	37.2	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	3257	4584	100	70.3349	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	378	1079	100	34.8137	37.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	2394	3063	100	77.0898	37.2	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	4803	5549	100	86.106	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	5026	6964	100	71.9437	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	808	1516	100	51.4532	37.1	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	4803	7499	98.749	63.1437	36.8	50
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	1894	3765	100	49.8722	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	1072	1395	100	75.3986	37.1	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	1258	1439	100	85.312	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	862	1373	98.706	53.7239	37	4.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	3248	5747	100	55.5758	37.1	54
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	1226	1989	100	61.1443	37.3	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	220	915	90.864	21.1609	37.5	42.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	859	2646	97.6024	31.4117	37.6	17.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	3304	4604	100	71.8716	37.3	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	762	1198	100	62.2229	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	2845	3993	100	70.3368	37	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	3	52	5.14851	0.154455	36.9	8.33
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	2079	2972	100	69.967	37	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	943	1060	100	87.5613	37.3	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	4144	5393	100	76.7788	36.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	30	1083	79.6324	2.22279	37.5	6.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	2167	2997	100	71.628	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	1273	2386	100	52.9627	36.1	43.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	5703	7867	100	72.5434	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	2050	1948	100	101.902	37.5	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	1806	2275	100	77.6545	37.3	59
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	1371	1449	100	92.9282	37	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	3396	3002	100	112.651	36.8	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	1177	1695	100	68.9563	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	891	1428	100	59.8375	37.5	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	3590	4836	100	74.1001	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	3105	5132	99.9221	59.852	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	1227	1695	100	71.6348	36.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	702	1004	100	66.0906	37.3	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	15	908	11.0355	0.181818	34.2	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	553	1978	99.8486	27.3518	36.9	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	1231	1881	100	64.2073	37	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	1645	2425	100	67.1546	37.1	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	1057	1534	100	68.3592	37	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	1674	3431	100	47.9216	37.5	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	842	1222	100	68.5221	37	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	926	1346	99.6299	67.4967	36.9	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	3494	1810	100	190.44	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	2425	2439	100	98.0631	36.7	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	1750	2174	100	79.2958	37	56
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	1964	3110	100	62.9241	37.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	1952	2537	100	75.879	37	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	2466	3644	100	67.2094	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	1287	1542	100	79.1602	36.9	54
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	2367	3363	100	69.7767	37	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	2269	2981	100	74.9168	36.8	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	3053	3297	100	91.4774	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	549	1045	100	49.3368	35.9	51.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	939	1302	100	71.4785	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	129	1163	100	10.448	38.1	50
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	2670	4183	100	62.0139	37.2	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	3495	5007	99.8405	69.5643	37.1	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	2448	3340	100	72.6308	37.4	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	2579	2868	100	87.5384	37.1	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	4084	2453	100	143.679	36.9	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	2022	2894	100	69.6237	37	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	1060	1504	100	69.0047	37.1	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	3438	4139	100	81.7748	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	2045	2848	100	71.3883	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	2034	3404	100	59.3337	37.4	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	834	1080	100	76.363	37.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	7058	8526	99.3706	80.7323	37.2	53.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	3404	4535	100	74.4097	36.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	1035	1467	100	69.8248	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	60	1076	98.7156	5.50734	37.1	29.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	4627	6133	99.9185	75.1105	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	1555	2149	100	70.7017	37.3	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	995	1463	100	65.9187	37.7	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	1229	1737	100	69.9977	36.9	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	1554	2175	100	68.9756	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	526	1173	100	43.7263	37.5	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	909	1615	100	55.5789	36.9	58
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	5756	3939	100	143.149	37.1	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	1280	1717	100	74.3634	36.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	4137	5661	100	73.0016	37.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	2110	2854	100	73.6198	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	2105	2993	100	68.9532	37.2	57
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	946	1393	100	67.2915	37.3	59
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	1529	2723	100	56.0059	37.3	45.1
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	826	1095	100	74.5142	37.2	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	1610	2225	100	71.2706	36.9	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	2415	4097	100	58.3468	37.3	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	1719	2647	100	64.3483	36.7	49.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	2890	2860	100	99.2986	36.8	55
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	2509	3436	100	72.9366	37.1	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	376	1438	99.378	24.1368	37.6	35.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	2555	4384	100	58.1581	37.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	3699	6085	100	60.6028	37.2	56
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	1507	1427	100	102.362	36.7	59.8
