#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	3173	4524	100	69.8214	37.2	59
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	570	1104	99.3699	50.7318	37.2	54
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	2139	3034	100	69.9057	37.3	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	942	1179	100	76.2171	37.2	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	1982	3689	100	53.161	37.5	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	1874	2526	100	74.1037	37.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	721	1341	98.7482	51.9271	37.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	223	1218	100	17.9713	37.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	7558	1511	88.1564	403.306	36.2	21.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	131	972	75.4658	9.07065	37.8	51.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	276	1536	97.0923	17.2244	37.1	30.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	3975	7482	100	52.8087	37.3	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	2556	4206	100	59.6912	37.2	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	1404	2023	100	68.91	37.1	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015606	1	1074	9	415	38.6406	0.831471	34.3	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	946	1710	100	51.4596	37.5	48.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	720	1414	100	50.5467	37.7	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	928	2071	100	43.9343	37.6	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	1334	1716	99.4206	76.9415	37.1	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	1561	2503	100	62.0276	37.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	2528	2683	100	92.6291	37.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	693	2919	100	23.5598	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	6919	6899	100	99.4556	36.7	51.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	3528	4572	100	76.9829	37.2	59
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	267	1225	100	21.271	37.5	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	1566	2344	100	66.7679	37.3	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	845	1650	100	50.2988	37.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	1088	2297	100	47.0327	37.7	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	465	1454	100	32.0461	37.3	10.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	462	1552	100	29.5934	37.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	1815	3237	100	56.1131	37.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	2048	2877	100	70.9871	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	495	4011	99.8258	12.1207	36.1	56
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	382	1286	100	27.8771	37.7	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	1692	2183	99.1371	75.7207	37	38.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	2798	3528	100	78.9396	37	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	882	1175	100	74.4451	36.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	1078	1947	100	54.4884	37.5	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	5184	7039	100	73.5813	37.2	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	679	1323	100	49.8934	37.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	526	1599	100	32.7305	37.7	46.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	5281	5859	100	89.9263	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	985	1896	100	50.0359	37.5	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	2162	1938	100	108.85	37.1	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	2052	1404	100	144.939	36.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	1365	1524	100	88.1319	36.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	2838	6023	100	47.0292	37.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	1980	4097	100	48.0303	37.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	1315	2160	100	60.675	37	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	1836	2409	100	75.814	37.2	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	182	1253	100	12.664	37.5	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	551	1508	100	36.3395	37.9	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	587	1113	99.9102	52.1741	37.1	25
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	1582	1950	100	80.6021	37	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	776	1898	100	40.8962	37.8	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	451	1126	100	38.6226	37.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	461	1340	100	34.1082	36.7	34.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	4738	5513	100	85.741	37.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	1385	2292	100	60.3002	37.4	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	1090	2215	100	48.5395	36.8	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	722	1102	100	63.9356	37.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	4221	5378	100	78.2248	37	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	2905	3224	100	87.9978	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	360	1239	98.4114	28.6926	37.9	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	360	3811	99.0127	9.3549	37.3	23
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	569	1243	100	45.4513	37.2	33.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	2281	3164	100	71.5168	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	2651	3254	100	81.3937	37.2	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	1625	3221	100	49.8746	37.3	59
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	599	1586	100	37.6034	37.5	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	655	1734	100	37.034	37.5	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	223	1500	100	14.3153	37.6	6.19
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	1455	1851	100	76.5813	37.6	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	791	1676	100	46.5734	37.7	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	1072	1840	100	57.719	37.7	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	746	1038	100	71.2659	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	1154	1523	100	74.5424	37.2	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	1053	1443	99.8616	71.8187	37.4	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	97	986	98.3051	9.52144	36.9	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	1196	2625	99.8099	45.0954	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	1612	2335	100	68.0707	36.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	974	1333	100	72.012	37	59
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	1236	2117	100	58.2371	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	393	1271	100	29.0094	37.1	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	694	1333	100	51.5934	37.5	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	3811	5467	100	69.1171	37.2	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	1359	2178	100	61.2461	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	411	2674	98.2727	14.6218	34.2	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	333	1872	100	17.7479	37.7	18.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	635	1342	100	47.003	37.5	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	674	1327	99.7744	50.1632	37.7	42.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	3527	5223	100	65.1585	37.5	50.4
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	179	1160	92.2099	12.2417	37.6	8.72
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	641	1109	100	55.1019	36.9	54.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	771	1350	100	55.8148	37.4	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	1957	4582	99.9564	42.5524	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	420	1079	100	38.0528	37.7	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	1874	3063	100	60.3056	37.6	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	4492	5549	100	80.6583	37.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	3938	6964	100	56.1403	37.4	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	750	1516	100	48.2368	37.1	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	4384	7034	92.6258	57.6948	37	52.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011486	1	1315	30	1107	84.1825	2.15589	34.1	50
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	1435	3765	100	37.7607	37.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	648	1395	100	45.648	37.3	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	1156	1439	100	78.8798	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	773	1382	99.353	47.9605	37.4	1.89
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	2448	5730	99.7042	41.9645	37.4	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	1157	1989	100	58.0437	37.3	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	231	946	93.9424	21.6127	37.9	43.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012729	1	1229	61	1219	99.1863	4.7795	34.7	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	667	2707	99.8525	24.5404	37.7	21.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	3017	4604	100	65.6097	37.6	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	404	1197	99.9165	32.5434	37.6	56
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	2202	3993	100	54.6669	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	28	947	93.7624	2.3198	37.1	52.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	2143	2972	100	72.1306	37.2	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	1101	1060	100	102.356	37.5	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	3786	5393	100	70.11	37.1	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	93	1281	94.1912	6.83456	37	5.57
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	1822	2997	100	60.714	37.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	1725	2384	99.9162	71.7703	36.3	41
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	4898	7867	100	62.2141	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	870	1948	100	42.6997	37.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	892	2275	100	38.6163	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	1358	1449	100	92.0621	37.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	3252	3002	100	107.999	37	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	619	1695	100	36.3086	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	521	1411	98.8095	35.0378	37.6	56
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	1819	4836	100	37.5926	37.7	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	3154	5136	100	61.1157	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	1292	1695	100	75.7398	37.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	498	1004	100	46.6434	37.3	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	127	1731	21.0379	1.48955	34.2	0.472
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	858	1981	100	42.7769	37.3	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	1065	1881	100	55.9543	37.2	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	1339	2425	100	54.5542	37.6	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	1131	1534	100	73.2327	37.2	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	1640	3431	100	46.6523	37.6	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	577	1222	100	47.2136	37.4	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	874	1351	100	63.6536	37.4	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	5369	1810	100	292.804	37.3	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	2193	2439	100	88.7454	37	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	1688	2174	100	76.5101	37.2	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	1181	3110	100	38.0264	37.6	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	1864	2537	100	72.2984	37.2	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	2168	3644	100	59.1732	37.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	845	1542	100	52.6265	37.3	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	1893	3363	100	56.154	37.5	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	2532	2981	100	83.9668	37.1	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	2587	3297	100	77.9936	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	640	1045	100	56.2766	36.4	47
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	742	1302	100	56.821	37.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	50	1144	98.3663	4.08684	37.4	48.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	1218	4183	100	28.2113	37.3	57
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	2675	4997	99.6411	53.2694	37.2	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	1479	3340	100	43.7572	37.6	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	1969	2868	100	67.932	37.3	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	4162	2453	100	149.594	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	1625	2894	100	56.104	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	883	1504	100	57.9947	37.4	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	2764	4139	100	65.7224	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	1991	2848	100	69.6482	37.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	671	3404	100	19.5643	37.4	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	708	1080	100	65.1685	37.7	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	6320	8579	99.9883	72.6896	37.2	55.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	2704	4535	100	59.3213	37	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	982	1467	100	66.1445	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	6	456	41.8349	0.555963	38.9	25.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	5237	6106	99.4787	85.3636	37.2	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	1062	2149	100	48.5268	37.6	56
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	858	1463	100	56.8394	37.9	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	1013	1734	99.8273	57.9539	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	1453	2175	100	64.8961	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	492	1173	100	41.1304	37.7	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	829	1615	100	50.8464	37.4	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	5664	3939	100	140.944	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	1741	1717	100	101.158	36.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	3892	5661	100	68.7774	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	1434	2854	100	49.8756	37.5	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	1813	2993	100	59.6686	37.5	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	595	1393	100	42.2764	37.4	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	1205	2723	100	44.2189	37.6	46.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	874	1095	100	78.0301	37.5	55
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	2127	2225	100	94.6463	37.1	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	1275	4097	100	31.021	37.5	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	1971	2647	100	73.9233	37	49.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	3331	2860	100	114.917	37.1	55.2
