#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	19	457	36.4725	1.35355	35.8	60
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	227	1483	98.3422	14.6969	36.7	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	126	1049	94.1652	10.9659	36.1	25.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	279	1950	100	14.0046	36.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	222	1653	87.0917	11.2055	36.6	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	180	1126	100	15.4725	36.8	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	124	1286	95.9701	8.90746	36.1	35.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	788	5491	99.6009	14.0158	36.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	305	2292	100	13.0829	36.1	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	287	2215	100	12.4641	36.2	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	134	1097	99.5463	11.8149	35.7	58
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	856	5378	100	15.5666	36.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	554	3220	99.8759	16.5679	36.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	121	1171	93.0103	9.52979	36.9	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	90	2693	69.9662	2.30138	35.8	25.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	143	1243	100	11.2084	36.4	37.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	494	3156	99.7472	15.1154	36.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	439	3254	100	13.1792	35.9	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	471	3185	98.8823	14.1543	36.5	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	218	1586	100	13.4086	36.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	284	1733	99.9423	15.8287	36.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	126	1497	99.8	8.21733	36.9	23.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	259	1851	100	13.6818	36.7	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	211	1625	96.957	12.3586	37	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	292	1840	100	15.662	36.8	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	173	1038	100	15.8931	35.9	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	289	1522	99.9343	17.851	35.8	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	153	1386	95.917	10.4042	36.7	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	12	534	53.2403	1.17946	37.2	51
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	392	2629	99.962	14.662	36.2	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	358	2335	100	15.0493	36.1	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	231	1333	100	16.8275	35.8	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	386	2117	100	18.0213	36.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	209	1271	100	14.9622	36.2	49.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	241	1330	99.7749	17.8117	36.8	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	846	5467	100	15.0435	36	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	296	2171	99.6786	13.3035	36.6	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	167	2560	94.0831	5.85006	33.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	35	1595	85.203	1.81036	36.3	19.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	208	1342	100	15.0842	37	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	170	1294	97.2932	12.115	36.8	38.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	933	5222	99.9809	16.8978	36.5	51.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	33	876	69.6343	2.26073	36.1	22.6
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	208	1109	100	17.5032	36.2	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	233	1350	100	16.8689	36.6	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	690	4584	100	14.7504	36.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	30	819	75.9036	2.65616	37.3	53.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	444	3049	99.5429	14.1707	36.8	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	937	5549	100	16.5733	36.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	1237	6964	100	17.3588	36.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	196	1516	100	12.4993	36.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	833	7063	93.0076	10.7491	36.1	51.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	599	3764	99.9734	15.5817	36.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	217	1395	100	14.9835	36.6	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	139	1439	100	9.33495	36.8	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	123	1153	82.89	7.27534	36.7	2.37
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	702	5160	89.786	11.8604	36.6	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	297	1989	100	14.5294	36.4	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	91	826	82.0258	8.78947	37.3	49.5
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	200	2513	92.6964	7.27259	37	18.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	743	4480	97.3067	15.9477	36.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	192	1185	98.9149	15.1611	36.5	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	554	3992	99.975	13.5612	36.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	42	1006	99.604	3.47723	36	50.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	462	2972	100	15.1756	36.4	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	186	1060	100	16.9387	36.2	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	875	5393	100	15.9535	36.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	38	804	59.1176	2.72206	35.5	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	499	2997	100	16.3967	36.3	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	225	2364	99.078	9.15968	35	42.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	1052	7867	100	13.1794	36.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	330	1948	100	16.229	37	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	297	2275	100	12.6492	36.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	299	1449	100	19.8233	36.5	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	556	3002	100	18.2105	36.2	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	206	1695	100	11.7162	36.3	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	178	1351	94.6078	11.6232	37	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	777	4836	100	15.835	36.7	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	662	4860	94.6262	12.6225	36.5	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	225	1695	100	12.9027	36	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009642	1	1483	120	1483	100	7.60418	37.3	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	152	984	98.008	14.247	36.7	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	14	977	11.8741	0.166383	34.7	3.57
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	100	1458	73.5992	4.88693	35.7	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	279	1815	96.4912	14.3333	36.8	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	367	2425	100	14.9839	36.9	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	231	1534	100	14.7842	36.8	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	503	3431	100	14.1641	37	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	199	1213	99.2635	16.1358	35.8	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	136	1348	99.7779	9.77942	36.5	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	375	1810	100	20.1768	36.9	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	458	2439	100	18.1738	36.1	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	296	2174	100	13.144	36.4	53.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	426	2911	93.6013	13.4736	36.8	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	432	2537	100	16.5944	36.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	585	3644	100	15.7173	36.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	228	1542	100	13.8645	36.8	51.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	572	3353	99.7026	16.7425	36.5	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	468	2981	100	15.1858	36.1	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	604	3297	100	17.8226	36.3	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	92	1045	100	8.13493	36.4	52.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	220	1302	100	16.1436	36.6	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	11	608	52.2786	0.806535	38.2	50.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	635	4182	99.9761	14.6665	36.6	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	737	4944	98.5842	14.4616	36.3	58
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	507	3340	100	14.9048	36.8	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	432	2868	100	14.5024	36.5	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	1001	2453	100	34.8769	36.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	454	2893	99.9654	15.462	36.7	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	279	1504	100	17.9515	36.7	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	553	4139	100	13.0592	36.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	491	2848	100	16.8989	36.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	389	3404	100	11.163	36.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	164	1076	99.6296	15.0037	36.5	60
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	1369	8530	99.4172	15.4364	36.7	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	590	4535	100	12.7173	35.9	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	210	1467	100	13.803	36.7	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	31	729	66.8807	2.81193	38.1	29.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	946	6103	99.4298	15.1673	36.1	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	381	2149	100	17.208	36.9	55.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	257	1463	100	17.0615	37	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	207	1711	98.5032	11.6108	36.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	312	2175	100	13.5182	36.3	60
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	152	1173	100	12.5456	36.9	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	268	1615	100	16.1858	36.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	727	3939	100	17.8022	36.6	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	265	1717	100	15.0868	35.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	901	5661	100	15.6661	36.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	357	2854	100	12.328	36.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	451	2993	100	14.4925	36.3	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	191	1393	100	13.3015	36.6	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	418	2723	100	15.1021	36.7	45
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	166	1095	100	14.8667	36.1	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	331	2214	99.5056	14.5919	36	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	590	4080	99.5851	14.0903	36.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	397	2647	100	14.6264	36.2	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	539	2860	100	18.2364	36.1	53.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	482	3386	98.5448	13.7523	36.3	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	33	634	43.8148	2.03041	37	31.3
