#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000012136	1	1268	39	1083	85.4101	2.94164	38.3	45.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005877	1	2050	1270	1939	94.5854	59.982	37.7	38.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002923	1	3196	2529	3196	100	78.5901	38	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017030	1	1014	646	1014	100	59.7673	38.4	46.8
Bin_1_Bin_1_Bin_1-contigs_c_000000008355	1	1629	255	1629	100	15.229	37.6	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004841	1	2331	1447	2331	100	61.2154	37.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008772	1	1579	776	1557	98.6067	49.0456	37.7	31.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004486	1	2434	954	2422	99.507	38.8665	38.4	34.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	993	1389	100	61.09	38.3	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	1593	2606	100	60.8361	37.5	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	2135	3743	100	56.7662	37.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003462	1	2869	13	451	15.7198	0.43604	37.4	12.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	2961	4934	100	59.515	38	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	793	1650	100	48.1752	38.3	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	777	1686	99.8224	45.3475	38	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	1350	3839	100	34.1568	37.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	1142	1287	100	80.7156	37.4	32.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	684	1221	100	56.1237	37.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	641	1432	100	44.8589	37.8	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	691	1322	100	50.9531	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	1010	1586	100	62.447	38	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	798	1535	100	51.6638	38	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	2921	6013	100	48.8028	37.9	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	2487	4524	100	55.0161	37.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	478	1057	95.1395	41.7417	38	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	1673	3034	100	54.5485	37.9	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	694	1179	100	55.8974	37.8	56
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	2003	3689	100	53.884	38	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	1343	2526	100	53.3413	38	59
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	5	330	24.3004	0.329897	37	60
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	314	1218	100	25.3489	37.9	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	9599	1543	90.0233	514.493	36.8	34.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	328	1288	100	23.6149	37.9	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	422	1533	96.9027	26.3123	38.4	33.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	4054	7482	100	54.1264	38	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	2262	4206	100	53.0138	37.8	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	1073	2023	100	52.3599	37.8	58
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	1067	1710	100	59.5012	38.1	50.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	676	1414	100	47.4922	38.3	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	1099	2071	100	52.4655	38.2	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	1197	1726	100	68.9768	37.4	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	1360	2503	100	54.0348	38.3	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	2029	2683	100	73.7972	38.1	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	1286	2919	100	43.8774	38	59
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	3993	6899	100	57.5107	37.3	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	2705	4572	100	59.2192	37.8	59
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	446	1225	100	35.5812	38.1	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	1267	2344	100	53.9735	37.8	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	897	1650	100	52.9764	38.5	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	1034	2297	100	44.4223	38.2	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	573	1423	97.868	39.5812	37.6	12
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	620	1552	100	39.3273	38.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	1519	3237	100	46.9262	38.3	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	1997	2877	100	69.1967	37.9	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	3776	4018	100	92.6986	36.6	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	601	1286	100	45.7449	38.3	58
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	1256	2202	100	56.634	37.6	39
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	2255	3528	100	63.1111	37.6	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	639	1175	100	54.0017	37.2	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	1024	1947	100	52.0591	38.1	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	3317	7039	100	47.2007	37.8	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	756	1323	100	55.0159	38.1	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	607	1599	100	37.651	38.2	46.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	3188	5859	100	54.4349	37.5	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	913	1896	100	46.9135	37.8	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	1348	1938	100	68.0382	37.6	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	1376	1404	100	97.9708	37.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	1004	1524	100	64.6929	37.2	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	3040	6023	100	50.3732	38.1	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	1964	4097	100	47.9756	38.2	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	1275	2160	100	58.3097	37.7	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	1345	2409	100	55.8962	37.7	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	120	1177	93.9346	8.21947	37.9	51.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	636	1504	99.7347	41.884	38.3	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	308	1068	95.8707	27.5063	37.7	22.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	980	1950	100	50.12	37.8	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	746	1898	100	38.9478	38.2	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	743	1126	100	64.3943	38.3	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	308	1327	99.0299	22.7657	37	37.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	2914	5513	100	52.9946	37.7	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	1249	2292	100	54.5567	37.9	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	1105	2215	100	49.2483	37.5	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	621	1102	100	55.7668	37.6	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	2754	5378	100	51.3116	37.6	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	2489	3224	100	75.8375	37.6	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	447	1259	100	35.6442	38.2	50.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	597	3848	99.974	15.5999	37.9	20.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	446	1243	100	35.8351	38.1	37.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	1681	3164	100	52.9046	38.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	1767	3254	100	54.3571	37.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	1760	3221	100	54.565	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	637	1586	100	40.1293	37.9	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	925	1734	100	52.3547	38.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	338	1498	99.8667	22.2753	38.1	16.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	1054	1851	100	55.6343	38	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	883	1676	100	52.3001	38.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	1052	1840	100	57.0082	38.2	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	674	1038	100	64.4557	37.3	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	733	1523	100	46.8851	37.8	58
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	814	1445	100	55.5315	38.1	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	69	1003	100	6.76869	37.7	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	1165	2630	100	44.1616	37.7	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	1204	2335	100	51.1276	37.6	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	778	1333	100	57.5919	37.6	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	1124	2117	100	53.1488	38.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	615	1271	100	47.273	37.6	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	903	1333	100	67.6819	38	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	3088	5467	100	56.023	37.8	58
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	1104	2178	100	50.3365	38	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	2383	2687	98.7505	86.8096	34.8	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	241	1828	97.6496	12.9167	38.3	16
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	484	1342	100	35.8376	38.1	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	529	1330	100	39.0218	38	42.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	3263	5223	100	60.69	38	51.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	292	1186	94.2766	20.4197	38.1	13.4
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	623	1109	100	53.8269	37.2	53.9
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	797	1350	100	57.9148	38	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	2229	4584	100	48.4771	38	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	142	1079	100	12.8656	37.9	55
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	1800	3063	100	57.9693	38.2	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	3315	5549	100	59.4158	37.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	3882	6964	100	55.72	38.1	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	666	1516	100	43.0066	37.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	3553	7538	99.2626	46.9957	37.5	49.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	1705	3765	100	45.1339	38.3	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	797	1395	100	56.0616	37.9	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	1073	1439	100	73.2627	37.9	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	548	1380	99.2092	34.4263	37.9	3.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	2323	5747	100	39.8806	37.9	54.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	964	1989	100	48.4289	38.2	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	205	973	96.6236	19.2354	38.6	46.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	668	2703	99.7049	24.5566	38.3	17.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	2404	4593	99.7611	52.4742	38.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	560	1198	100	45.8381	37.8	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	2072	3993	100	51.56	37.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	468	1010	100	37.0059	37.2	50.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	1537	2972	100	51.8684	37.9	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	613	1060	100	56.5132	38	56
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	2922	5393	100	54.3788	37.7	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	40	1185	87.1324	2.9625	36.8	6.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	1614	2997	100	53.5058	38.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	992	2386	100	41.676	37.1	42.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	3855	7867	100	49.1701	38	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	1464	1948	100	72.712	38.3	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	1378	2275	100	59.2448	38	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	1152	1449	100	77.8654	37.8	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	2788	3002	100	92.8554	37.7	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	885	1695	100	51.8844	38.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	615	1428	100	41.3578	38.2	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	2536	4836	100	52.5794	38.2	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	2409	5136	100	46.7194	38.1	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	904	1695	100	52.9351	37.6	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	571	1004	100	53.1375	38.2	53.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	556	1978	99.8486	27.9081	38	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	924	1852	98.4583	48.3753	38	56
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	1266	2425	100	51.887	38	56.4
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	762	1534	100	49.5169	37.8	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	1482	3431	100	42.6695	38.2	56
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	585	1222	100	47.6023	37.9	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	571	1347	99.7039	41.4323	37.6	55.2
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	2416	1810	100	132.308	37.9	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	1511	2439	100	61.362	37.6	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	1357	2174	100	61.0225	37.7	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	1552	3110	100	49.8498	38.2	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	1363	2537	100	53.2231	37.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	1949	3644	100	53.3707	37.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	970	1542	100	60.1744	37.8	53.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	1714	3363	100	50.8855	38	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	1725	2981	100	57.26	37.5	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	2343	3297	100	70.2575	38	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	484	1045	100	44.977	37.1	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	728	1302	100	55.5607	38	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	125	1163	100	10.5985	38.6	53.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	1867	4183	100	43.5735	38	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	2544	5015	100	50.7926	37.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	1671	3340	100	49.6177	38.2	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	1990	2868	100	67.8103	38	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	3428	2453	100	119.408	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	1491	2894	100	51.5688	37.8	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	781	1504	100	51.498	37.9	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	2675	4139	100	64.0616	37.9	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	1562	2848	100	54.8262	38.1	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	1259	3404	100	36.8284	38.3	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	613	1080	100	56.4972	38.1	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	5012	8519	99.289	57.7597	37.9	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	2502	4535	100	54.8653	37.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	794	1467	100	53.6469	37.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	30	900	82.5688	2.77523	38.3	29.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	3624	6112	99.5764	59.0424	37.8	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	1184	2149	100	54.0517	38.1	55.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	827	1463	100	54.9125	38.3	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	986	1737	100	56.5711	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	1117	2175	100	49.9738	38	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	457	1173	100	38.7144	38.3	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	784	1615	100	48.296	37.9	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	4425	3939	100	110.212	37.9	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	937	1717	100	54.8579	37.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	3100	5661	100	54.9225	38	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	1428	2854	100	49.8252	38	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	1593	2993	100	52.443	38.2	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	749	1393	100	53.3037	38.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	1370	2723	100	50.2879	38.1	46
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	589	1095	100	53.5087	37.9	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	1256	2225	100	55.7029	37.9	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	1872	4097	100	45.5848	38.1	59
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	1403	2647	100	52.7896	37.6	50.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	2247	2860	100	77.6594	37.7	54.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	1938	3436	100	56.4159	38	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	241	1422	98.2723	15.3856	38.4	39.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	2028	4384	100	46.3333	38	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	2799	6085	100	46.0508	38.1	55.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	1268	1427	100	86.2102	37.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002113	1	3985	2120	3985	100	53.2231	37.9	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002239	1	3837	2005	3837	100	52.4597	38	59.8
