#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000000634	1	8731	20559	8731	100	232.356	37.4	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004316	1	2489	5580	2489	100	213.785	37.2	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005803	1	2067	4433	2067	100	209.299	37.3	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009632	1	1484	4360	1484	100	274.736	37.2	48.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006279	1	1962	4305	1962	100	217.145	37.1	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016858	1	1021	2046	1021	100	193.816	37.8	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000006482	1	1922	5452	1922	100	275.634	37.6	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001828	1	4379	6491	4378	99.9772	147.647	37.8	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005794	1	2070	5050	2070	100	241.781	37.3	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010666	1	1387	3108	1387	100	214.656	37.5	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002270	1	3796	7904	3796	100	205.695	37.6	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000004205	1	2530	5627	2530	100	218.037	37.5	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002742	1	3333	1987	3333	100	58.6952	37.8	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009694	1	1477	1778	1477	100	116.433	37.5	49.9
Bin_1_Bin_1_Bin_1-contigs_c_000000001955	1	4188	8883	4188	100	209.825	37.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000008501	1	1610	4430	1610	100	272.798	37.6	42.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002522	1	3512	8485	3512	100	236.901	37.3	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000016125	1	1052	196	1049	99.7148	18.5257	37.3	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000845	1	7296	14527	7296	100	197.796	37.6	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000016860	1	1021	2	102	9.99021	0.196866	38.4	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008477	1	1613	2960	1613	100	176.133	37.9	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000005527	1	2131	4678	2131	100	216.26	37.7	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000016557	1	1033	2	141	13.6496	0.168441	38.5	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008074	1	1666	4247	1666	100	246.148	37.6	57
Bin_1_Bin_1_Bin_1-contigs_c_000000005009	1	2273	5422	2273	100	236.594	37.1	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000012136	1	1268	85	1220	96.2145	6.58517	37.6	41.6
Bin_1_Bin_1_Bin_1-contigs_c_000000005877	1	2050	4540	2050	100	212.612	37.4	36.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002923	1	3196	9161	3196	100	282.815	37.6	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000017030	1	1014	2848	1014	100	263.957	37.8	49.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008355	1	1629	894	1629	100	53.3861	37.2	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004841	1	2331	5332	2331	100	223.932	37.4	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008772	1	1579	3246	1579	100	203.003	37.3	31
Bin_1_Bin_1_Bin_1-contigs_c_000000004486	1	2434	6711	2434	100	267.607	38.1	34.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010647	1	1389	4353	1389	100	269.737	37.8	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004013	1	2606	6152	2606	100	233.586	37	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002315	1	3743	8235	3743	100	216.98	37.5	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	11790	4934	100	235.852	37.5	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	3210	1650	100	192.846	37.8	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	3249	1689	100	186.845	37.7	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	5424	3839	100	136.828	37.5	57.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	4440	1287	100	317.355	37.1	36.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	2584	1221	100	209.4	36.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	2814	1432	100	194.712	37.4	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	2924	1322	100	215.64	37.2	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	3881	1586	100	237.601	37.5	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	3211	1535	100	206.499	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	12141	6013	100	201.145	37.5	54.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	9792	4524	100	214.478	37.4	59
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	2104	1106	99.55	184.591	37.5	53.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	6871	3034	100	222.779	37.4	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	2893	1179	100	228.828	37.3	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	8080	3689	100	215.347	37.6	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	5554	2526	100	218.4	37.4	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	1155	1329	97.8645	82.662	37.7	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	1072	1218	100	85.2767	37.2	60
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	900	1247	72.7538	48.196	36.2	18.8
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	946	1288	100	68.0171	37.7	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	1489	1582	100	91.8906	37.7	32.6
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	16203	7482	100	214.295	37.6	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	9243	4206	100	214.989	37.4	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	4636	2023	100	223.821	37.3	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	4365	1710	100	240.595	37.7	48.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	2823	1414	100	196.672	37.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	4343	2071	100	206.015	37.7	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	4472	1720	99.6524	255.251	37.2	54.6
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	5356	2503	100	210.753	37.9	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	7734	2683	100	282.047	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	4420	2919	100	149.443	37.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	14258	6899	100	203.647	36.9	50.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	11089	4572	100	241.064	37.4	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	1441	1225	100	114.432	37.7	57
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	5106	2344	100	215.32	37.5	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	3414	1650	100	200.275	38	57
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	4615	2297	100	196.39	37.8	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	1687	1454	100	115.193	37.3	11.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	3043	1552	100	192.704	37.8	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	6414	3237	100	196.983	37.7	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	7465	2877	100	256.312	37.3	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	8	538	13.3897	0.189647	36.3	49
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	2402	1286	100	180.004	37.8	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	4937	2170	98.5468	220.387	37.2	38.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	8668	3528	100	240.171	37.1	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	2473	1175	100	206.643	36.8	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	4129	1947	100	208.05	37.8	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	14200	7039	100	200.042	37.3	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	3024	1323	100	219.87	37.6	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	2459	1599	100	151.14	37.7	48.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	13393	5859	100	226.051	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	3767	1896	100	191.208	37.6	58.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	6511	1938	100	325.663	37.2	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	4657	1404	100	327.538	36.9	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	3763	1524	100	240.954	36.8	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	12324	6023	100	202.312	37.8	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	7984	4097	100	193.898	37.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	4824	2160	100	219.075	37.3	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	5217	2409	100	214.335	37.3	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	424	1253	100	27.6034	37.7	52.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	2786	1508	100	182.757	37.8	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	1260	1114	100	111.776	37.4	22.4
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	4246	1950	100	215.054	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	2968	1898	100	154.079	37.8	56.3
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	2417	1126	100	209.544	37.9	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	1387	1340	100	101.516	36.8	34.3
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	12416	5513	100	223.514	37.2	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	4609	2292	100	199.215	37.5	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	4806	2215	100	213.259	37.2	55
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	2414	1102	100	214.072	37.2	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	11851	5378	100	218.427	37.2	59.6
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	8959	3224	100	271.602	37.2	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	1789	1259	100	142.166	37.9	48.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	2541	3844	99.8701	65.789	37.5	20.3
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	2111	1243	100	168.832	37.4	37.1
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	7399	3164	100	230.193	37.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	7294	3254	100	222.631	37.4	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	6498	3221	100	199.25	37.5	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	2468	1586	100	154.315	37.7	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	3228	1734	100	181.994	37.6	59
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	1264	1500	100	81.2053	37.6	11.8
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	4361	1851	100	229.156	37.6	57
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	3413	1676	100	200.615	37.9	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	4243	1840	100	227.825	37.8	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	2515	1038	100	237.491	37.2	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	3294	1523	100	208.837	37.4	57
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	2910	1444	99.9308	198.012	37.6	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	292	1003	100	28.3858	37.6	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	4547	2630	100	171.111	37.5	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	4832	2335	100	202.639	37.1	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	3109	1333	100	226.947	37.1	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	4593	2117	100	215.522	37.5	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	2235	1271	100	168.553	37.3	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	3176	1333	100	234.884	37.5	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	12708	5467	100	228.767	37.3	58
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	4637	2178	100	208.33	37.5	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	1149	1870	99.8932	60.8835	37.8	12.4
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	2220	1342	100	163.589	37.7	58
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	2323	1330	100	171.453	37.8	42.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	13440	5223	100	247.749	37.6	51.1
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	980	1254	99.682	67.965	37.8	10.8
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	2529	1109	100	216.266	37	53.6
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	3115	1350	100	224.719	37.6	57.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	9127	4584	100	196.533	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	608	1079	100	54.5199	37.8	56
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	6615	3063	100	212.067	37.7	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	13644	5549	100	242.799	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	14476	6964	100	206.402	37.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	2478	1516	100	158.892	37.4	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	14621	7540	99.2889	191.597	37.2	50
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	7044	3765	100	184.632	37.8	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	3012	1395	100	209.043	37.6	54.4
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	4156	1439	100	280.744	37.5	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	2148	1390	99.9281	134.048	37.6	3.57
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	9208	5747	100	156.424	37.6	54.2
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	4082	1989	100	203.737	37.7	56.1
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	790	1007	100	74.7805	37.9	46.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	2454	2709	99.9262	89.4338	37.7	17
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	9166	4604	100	198.174	37.7	58.5
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	2171	1198	100	176.293	37.6	56.7
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	8368	3993	100	206.907	37.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	3	232	22.9703	0.260396	36.7	60
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	6192	2972	100	207.357	37.4	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	2359	1060	100	216.615	37.6	56
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	11626	5393	100	214.302	37.3	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	218	1272	93.5294	15.961	37.5	1.95
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	6567	2997	100	217.325	37.7	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	3244	2386	100	134.736	36.5	41.2
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	16562	7867	100	209.066	37.6	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	5215	1948	100	256.12	37.9	56
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	5025	2275	100	215.691	37.6	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	4744	1449	100	319.446	37.4	57.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	9361	3002	100	308.992	37.3	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	3327	1695	100	194.343	37.7	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	2537	1428	100	170.864	37.8	57.2
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	9901	4836	100	203.669	37.9	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	9721	5136	100	186.73	37.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	3946	1695	100	229.15	37.2	58.4
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	1970	1004	100	183.461	37.7	54.1
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	2	202	2.45503	0.0245503	35.6	1.5
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	2338	1981	100	116.063	37.4	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	3598	1881	100	186.572	37.6	54.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	5198	2425	100	211.602	37.7	56
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	3260	1534	100	209.844	37.4	57.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	6412	3431	100	183.228	37.7	56.2
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	2380	1222	100	192.645	37.5	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	2588	1351	100	186.311	37.5	55
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	7614	1810	100	413.993	37.5	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	5728	2439	100	231.395	37.2	58.1
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	5357	2174	100	240.446	37.3	55.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	5659	3110	100	180.127	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	5797	2537	100	224.289	37.4	57.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	7865	3644	100	213.488	37.4	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	3681	1542	100	225.038	37.4	52.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	7012	3363	100	206.327	37.6	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	6699	2981	100	219.057	37.2	57.4
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	8748	3297	100	261.106	37.5	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	1633	1045	100	147.983	36.6	54.3
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	2762	1302	100	208.882	37.8	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	222	1163	100	18.3508	38.1	53.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	7951	4183	100	182.822	37.6	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	10402	5015	100	205.881	37.5	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	6714	3340	100	197.567	37.8	56.6
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	7145	2868	100	242.326	37.5	56.8
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	15119	2453	100	520.746	37.3	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	5917	2894	100	203.697	37.5	58.6
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	3219	1504	100	209.52	37.5	57.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	9721	4139	100	231.087	37.4	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	6110	2848	100	212.816	37.5	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	4586	3404	100	133.173	37.9	58.2
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	2394	1080	100	220.116	37.7	59.4
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	20758	8580	100	237.345	37.5	53.8
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	10313	4535	100	224.034	37.3	58.7
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	3241	1467	100	216.709	37.5	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	130	1054	96.6972	11.8257	38.2	24.4
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	14125	6138	100	228.21	37.3	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	4716	2149	100	213.704	37.7	55.1
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	2717	1463	100	180.304	38	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	3747	1737	100	213.036	37.4	59.2
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	4504	2175	100	199.458	37.4	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	2184	1173	100	183.489	37.9	56.5
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	3261	1615	100	198.984	37.6	58.3
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	15270	3939	100	377.486	37.5	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	3703	1717	100	214.08	37.1	59.7
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	12310	5661	100	216.11	37.6	59.3
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	6188	2854	100	214.634	37.6	59.9
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	6197	2993	100	203.054	37.7	57.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	2877	1393	100	203.601	37.5	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	5975	2723	100	218.13	37.7	45.7
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	2237	1095	100	201.637	37.6	56
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	5291	2225	100	233.034	37.4	56.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	7529	4097	100	182.377	37.7	59.1
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	5294	2647	100	197.51	37.1	50.2
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	8948	2860	100	305.786	37.2	54
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	7317	3436	100	211.4	37.6	52.7
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	963	1443	99.7236	61.2882	37.7	39
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	7654	4384	100	173.576	37.6	59.5
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	11747	6085	100	191.692	37.6	55.5
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	4675	1427	100	316.536	37.1	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000002113	1	3985	8972	3985	100	223.266	37.5	58.9
Bin_1_Bin_1_Bin_1-contigs_c_000000002239	1	3837	8073	3837	100	209.454	37.4	59.8
Bin_1_Bin_1_Bin_1-contigs_c_000000010169	1	1433	1458	1423	99.3022	65.0335	38.5	51
