#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Bin_1_Bin_1_Bin_1-contigs_c_000000001521	1	4934	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008201	1	1650	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007921	1	1689	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002233	1	3839	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011872	1	1287	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012858	1	1221	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010186	1	1432	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000460	1	10581	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011390	1	1322	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008714	1	1586	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009153	1	1535	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001152	1	6013	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001742	1	4524	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014804	1	1111	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003170	1	3034	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013544	1	1179	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002357	1	3689	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004216	1	2526	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010979	1	1358	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012900	1	1218	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007739	1	1714	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014866	1	1108	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011859	1	1288	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008743	1	1582	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000803	1	7482	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001944	1	4206	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005991	1	2023	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015606	1	1074	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007767	1	1710	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010358	1	1414	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005788	1	2071	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007659	1	1726	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004287	1	2503	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003847	1	2683	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003368	1	2919	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000941	1	6899	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001723	1	4572	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012792	1	1225	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004800	1	2344	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008202	1	1650	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004935	1	2297	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009950	1	1454	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009006	1	1552	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002856	1	3237	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003443	1	2877	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002089	1	4018	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011894	1	1286	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005235	1	2202	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002510	1	3528	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013615	1	1175	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006353	1	1947	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000895	1	7039	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011384	1	1323	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008596	1	1599	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001194	1	5859	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006623	1	1896	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006395	1	1938	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010469	1	1404	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009255	1	1524	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001146	1	6023	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002025	1	4097	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005416	1	2160	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004575	1	2409	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012360	1	1253	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009410	1	1508	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014747	1	1114	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006336	1	1950	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006612	1	1898	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014498	1	1126	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011188	1	1340	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001292	1	5513	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004945	1	2292	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005208	1	2215	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014985	1	1102	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001347	1	5378	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002873	1	3224	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012256	1	1259	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002227	1	3849	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012524	1	1243	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002959	1	3164	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002837	1	3254	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002880	1	3221	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008716	1	1586	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007606	1	1734	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009475	1	1500	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006863	1	1851	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007999	1	1676	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006927	1	1840	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000016434	1	1038	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009265	1	1523	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010037	1	1445	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000017272	1	1003	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003949	1	2630	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004828	1	2335	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011274	1	1333	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005591	1	2117	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012088	1	1271	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011275	1	1333	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001313	1	5467	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005343	1	2178	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003763	1	2721	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006743	1	1872	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011168	1	1342	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011304	1	1330	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001395	1	5223	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012277	1	1258	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014839	1	1109	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011071	1	1350	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001713	1	4584	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015484	1	1079	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003127	1	3063	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001278	1	5549	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000924	1	6964	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009334	1	1516	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000784	1	7594	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011486	1	1315	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002297	1	3765	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010568	1	1395	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010097	1	1439	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010625	1	1391	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001218	1	5747	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006146	1	1989	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000017179	1	1007	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012729	1	1229	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003786	1	2711	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001703	1	4604	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013245	1	1198	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002104	1	3993	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000017113	1	1010	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003275	1	2972	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015941	1	1060	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001339	1	5393	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010962	1	1360	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003239	1	2997	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004644	1	2386	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000740	1	7867	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006345	1	1948	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005002	1	2275	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010005	1	1449	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003226	1	3002	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007860	1	1695	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010239	1	1428	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001572	1	4836	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001425	1	5136	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007859	1	1695	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009642	1	1483	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000017252	1	1004	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000700	1	8228	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006191	1	1981	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006697	1	1881	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004517	1	2425	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009162	1	1534	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002620	1	3431	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012837	1	1222	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011057	1	1351	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007089	1	1810	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004473	1	2439	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005355	1	2174	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003048	1	3110	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004191	1	2537	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002397	1	3644	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009089	1	1542	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002698	1	3363	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003264	1	2981	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002786	1	3297	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000016275	1	1045	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011664	1	1302	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013836	1	1163	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001960	1	4183	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001486	1	5015	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002724	1	3340	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003465	1	2868	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004436	1	2453	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003411	1	2894	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009436	1	1504	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001988	1	4139	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003508	1	2848	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002655	1	3404	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015462	1	1080	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000653	1	8580	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001736	1	4535	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009803	1	1467	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015248	1	1090	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001120	1	6138	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005454	1	2149	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000009851	1	1463	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007589	1	1737	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005349	1	2175	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013650	1	1173	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008462	1	1615	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002155	1	3939	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007717	1	1717	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001244	1	5661	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003490	1	2854	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003244	1	2993	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010591	1	1393	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003758	1	2723	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015132	1	1095	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005181	1	2225	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002026	1	4097	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003920	1	2647	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003477	1	2860	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002616	1	3436	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010026	1	1447	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001823	1	4384	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001133	1	6085	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010249	1	1427	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002113	1	3985	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002239	1	3837	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010169	1	1433	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002289	1	3774	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015646	1	1072	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002835	1	3255	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000010607	1	1392	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003921	1	2647	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003136	1	3058	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008946	1	1558	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005938	1	2034	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000013952	1	1155	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008952	1	1557	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011757	1	1295	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004838	1	2332	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000710	1	8078	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000007115	1	1807	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004548	1	2416	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003422	1	2890	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014560	1	1123	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003909	1	2655	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000012134	1	1268	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002081	1	4033	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002501	1	3537	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004381	1	2465	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000636	1	8692	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003535	1	2829	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001163	1	5957	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001199	1	5820	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000014769	1	1113	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000002278	1	3785	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000006296	1	1959	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000005486	1	2143	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000008126	1	1659	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000003648	1	2775	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000001556	1	4862	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000004685	1	2374	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000011485	1	1315	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000000897	1	7035	0	0	0	0	0	0
Bin_1_Bin_1_Bin_1-contigs_c_000000015627	1	1073	0	0	0	0	0	0
