tricho_phage_NPSG.2	31006	31899	114198	1248
tricho_phage_NPSG.2	31965	32186	7375	171
tricho_phage_NPSG.2	32427	33380	199522	2246
tricho_phage_NPSG.2	33371	33520	71441	1157
tricho_phage_NPSG.2	33632	33817	111127	1359
tricho_phage_NPSG.2	34477	35613	132943	1587
tricho_phage_NPSG.2	36314	38275	869586	9178
tricho_phage_NPSG.2	38301	38663	66243	918
tricho_phage_NPSG.2	38620	39342	106714	1150
tricho_phage_NPSG.2	39448	40029	53132	614
tricho_phage_NPSG.2	40040	40780	80998	916
tricho_phage_NPSG.2	40795	41433	24556	277
tricho_phage_NPSG.2	41532	41837	22984	276
tricho_phage_NPSG.2	41948	42127	29139	668
tricho_phage_NPSG.2	42117	42311	95505	1176
tricho_phage_NPSG.2	42871	43326	68656	750
tricho_phage_NPSG.2	43352	44413	79727	867
tricho_phage_NPSG.2	44490	45002	19591	275
tricho_phage_NPSG.2	45054	45476	39947	478
tricho_phage_NPSG.2	45483	46223	43246	452
tricho_phage_NPSG.2	46333	46791	16789	199
tricho_phage_NPSG.2	46836	47504	53027	605
tricho_phage_NPSG.2	47605	48066	30458	477
tricho_phage_NPSG.2	48140	51769	2294777	23578
tricho_phage_NPSG.2	52051	52557	14662	170
tricho_phage_NPSG.2	53111	53557	2535	31
tricho_phage_NPSG.2	53832	54134	76615	783
tricho_phage_NPSG.2	54224	54349	25572	400
tricho_phage_NPSG.2	54336	55283	101805	1176
tricho_phage_NPSG.2	55361	56770	161500	1759
tricho_phage_NPSG.2	56802	57173	20944	230
tricho_phage_NPSG.2	57350	57877	133084	1966
tricho_phage_NPSG.2	57898	58578	495397	5649
tricho_phage_NPSG.2	58933	61149	297213	3045
tricho_phage_NPSG.2	61220	62137	232704	2461
tricho_phage_NPSG.2	62141	62542	72542	952
tricho_phage_NPSG.2	62509	62910	149641	1764
tricho_phage_NPSG.2	62936	63319	102589	1181
tricho_phage_NPSG.2	63325	63825	310072	3226
tricho_phage_NPSG.2	63896	64636	345871	4008
tricho_phage_NPSG.2	64669	65142	190843	2352
tricho_phage_NPSG.2	65595	66323	253719	2674
tricho_phage_NPSG.2	66332	68194	178649	1862
tricho_phage_NPSG.2	68347	68601	293544	3922
tricho_phage_NPSG.2	68598	68921	462039	5818
tricho_phage_NPSG.2	68954	69685	410565	5264
tricho_phage_NPSG.2	69738	70466	410255	4511
tricho_phage_NPSG.2	70484	70729	95586	1394
tricho_phage_NPSG.2	70732	70980	143082	2412
tricho_phage_NPSG.2	70977	71384	331951	4083
tricho_phage_NPSG.2	71381	71794	356783	3827
tricho_phage_NPSG.2	71866	72267	183969	1919
tricho_phage_NPSG.2	72682	73515	15793	170
tricho_phage_NPSG.2	73892	74773	64348	666
tricho_phage_NPSG.2	74816	75238	522882	5566
tricho_phage_NPSG.2	75265	75399	102335	1361
tricho_phage_NPSG.2	75459	75902	400317	4629
tricho_phage_NPSG.2	76078	76407	69550	734
tricho_phage_NPSG.2	76561	76884	13172	140
tricho_phage_NPSG.2	76961	91440	550884	5676
tricho_phage_NPSG.2	91544	91996	10424	139
tricho_phage_NPSG.2	92174	92515	56710	623
tricho_phage_NPSG.2	92712	93734	119634	1335
tricho_phage_NPSG.2	93810	94904	68410	719
tricho_phage_NPSG.2	95029	95529	68299	731
tricho_phage_NPSG.2	95615	96883	50731	593
tricho_phage_NPSG.2	97030	97863	79894	833
tricho_phage_NPSG.2	98080	99108	66689	750
tricho_phage_NPSG.2	99258	99416	3159	78
tricho_phage_NPSG.2	99459	100589	127286	1299
tricho_phage_NPSG.2	100708	101829	65904	666
tricho_phage_NPSG.2	101890	102825	97409	1018
tricho_phage_NPSG.2	102999	104748	128597	1377
tricho_phage_NPSG.2	104852	105088	17431	262
tricho_phage_NPSG.2	105198	106145	96716	1099
tricho_phage_NPSG.2	108013	108507	89582	1054
tricho_phage_NPSG.2	108634	109167	64676	739
tricho_phage_NPSG.2	109341	111053	141460	1477
tricho_phage_NPSG.2	111958	112659	97184	1635
tricho_phage_NPSG.2	112864	113370	42156	468
tricho_phage_NPSG.2	113467	113856	1846	25
tricho_phage_NPSG.2	113931	114092	180	6
tricho_phage_NPSG.2	114183	115343	45336	480
tricho_phage_NPSG.2	115659	116300	14396	173
tricho_phage_NPSG.2	116363	116596	12281	152
tricho_phage_NPSG.2	116821	117441	25308	308
tricho_phage_NPSG.2	117477	117989	20320	263
tricho_phage_NPSG.2	118073	118450	12913	155
tricho_phage_NPSG.2	118900	119238	29001	363
tricho_phage_NPSG.2	119269	119865	63461	710
tricho_phage_NPSG.2	119942	120424	31956	373
tricho_phage_NPSG.2	120616	121032	33003	408
tricho_phage_NPSG.2	121086	123043	158179	1673
tricho_phage_NPSG.2	123036	125216	134384	1518
tricho_phage_NPSG.2	125330	125872	107874	1197
tricho_phage_NPSG.2	126134	126415	10279	139
tricho_phage_NPSG.2	126595	127194	117445	1330
tricho_phage_NPSG.2	127191	127721	70950	838
tricho_phage_NPSG.2	127811	128320	50006	574
tricho_phage_NPSG.2	128537	129181	159144	1788
tricho_phage_NPSG.2	129469	129975	28498	345
tricho_phage_NPSG.2	129977	130486	21552	277
tricho_phage_NPSG.2	131333	133072	96766	1004
tricho_phage_NPSG.2	133145	133747	65477	832
tricho_phage_NPSG.2	133747	134487	247536	2752
tricho_phage_NPSG.2	134511	134963	96231	1447
tricho_phage_NPSG.2	134978	136579	138562	1757
tricho_phage_NPSG.2	136572	137295	72501	764
tricho_phage_NPSG.2	137369	138382	93982	983
tricho_phage_NPSG.2	138407	139735	74960	797
tricho_phage_NPSG.2	140193	140369	10882	205
tricho_phage_NPSG.2	140381	140635	35514	407
tricho_phage_NPSG.2	140772	141086	13452	182
tricho_phage_NPSG.2	141196	142977	118819	1249
tricho_phage_NPSG.2	143021	143200	5594	86
tricho_phage_NPSG.2	143238	143654	17471	219
tricho_phage_NPSG.2	143624	144727	56949	623
tricho_phage_NPSG.2	144764	145663	84404	909
tricho_phage_NPSG.2	145721	146518	40254	431
tricho_phage_NPSG.2	146678	147319	113950	1176
tricho_phage_NPSG.2	147394	147684	38858	489
tricho_phage_NPSG.2	148011	149198	87559	965
